event_key,event_key_type,race_id,candidate_classification,window_count,verified_on_track_pass,review_status
2020:Hungarian Grand Prix:Race|PER|VET|28|29,INHERITED_CANDIDATE_ID,2020:Hungarian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Hungarian Grand Prix:Race|RAI|GAS|13|14,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|RAI|KVY|17|18,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|RIC|GRO|32|33,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|RUS|RAI|2|3,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|VER|STR|2|3,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|VET|LEC|18|19,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Hungarian Grand Prix:Race|VET|SAI|39|40,BOUNDARY_PROXY_KEY,2020:Hungarian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Italian Grand Prix:Race|BOT|RAI|36|37,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|GRO|GIO|19|20,BOUNDARY_PROXY_KEY,2020:Italian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Italian Grand Prix:Race|GRO|RAI|52|53,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|HAM|ALB|39|40,BOUNDARY_PROXY_KEY,2020:Italian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Italian Grand Prix:Race|HAM|KVY|50|51,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|HAM|OCO|52|53,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|HAM|PER|48|49,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|OCO|RAI|42|43,INHERITED_CANDIDATE_ID,2020:Italian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Italian Grand Prix:Race|RIC|RAI|37|38,BOUNDARY_PROXY_KEY,2020:Italian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|ALB|OCO|2|3,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|BOT|SAI|5|6,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|KVY|GIO|23|24,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|KVY|MAG|4|5,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|LEC|RAI|7|8,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|LEC|RIC|5|6,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|LEC|SAI|11|12,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|LEC|VER|22|23,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|NOR|RUS|57|58,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|OCO|ALB|11|12,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|OCO|STR|17|18,INHERITED_CANDIDATE_ID,2020:Portuguese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Portuguese Grand Prix:Race|PER|GIO|22|23,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|PER|GRO|15|16,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|PER|KVY|20|21,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|RIC|LAT|23|24,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|SAI|RIC|46|47,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|VER|NOR|4|5,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|VER|SAI|7|8,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Portuguese Grand Prix:Race|VET|GIO|11|12,BOUNDARY_PROXY_KEY,2020:Portuguese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|ALB|GIO|36|37,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|ALB|LAT|15|16,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|ALB|RUS|11|12,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|BOT|HAM|15|16,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|GAS|RAI|33|34,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|GIO|GRO|39|40,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|HAM|KVY|29|30,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|HAM|VET|18|19,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|KVY|MAG|12|13,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|LEC|GAS|17|18,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|NOR|RAI|34|35,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|NOR|RUS|12|13,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|OCO|VET|27|28,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|PER|OCO|17|18,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|PER|RIC|14|15,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|RAI|VET|29|30,INHERITED_CANDIDATE_ID,2020:Russian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Russian Grand Prix:Race|RIC|OCO|24|25,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|RIC|RAI|19|20,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|VER|LEC|27|28,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|VET|GIO|15|16,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Russian Grand Prix:Race|VET|GRO|16|17,BOUNDARY_PROXY_KEY,2020:Russian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|ALB|BOT|77|78,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|ALB|MAG|4|5,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|ALB|NOR|19|20,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|ALB|NOR|51|52,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|FIT|RAI|22|23,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|LAT|FIT|30|31,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|LAT|GIO|2|3,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|NOR|AIT|30|31,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|PER|ALB|20|21,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|PER|MAG|9|10,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|PER|OCO|40|41,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RAI|AIT|9|10,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RAI|MAG|69|70,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|BOT|69|70,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|GAS|85|86,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|GIO|82|83,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|NOR|86|87,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|RAI|80|81,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|RUS|VET|83|84,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|SAI|ALB|46|47,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Sakhir Grand Prix:Race|SAI|VET|30|31,INHERITED_CANDIDATE_ID,2020:Sakhir Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Sakhir Grand Prix:Race|STR|KVY|26|27,BOUNDARY_PROXY_KEY,2020:Sakhir Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|ALB|OCO|32|33,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|BOT|STR|4|5,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|BOT|VER|20|21,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|GAS|OCO|33|34,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|GIO|LAT|27|28,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|GRO|RUS|18|19,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|KVY|GRO|25|26,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|KVY|LAT|22|23,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|LAT|GIO|20|21,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|LEC|GAS|20|21,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|LEC|SAI|21|22,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|OCO|MAG|27|28,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|OCO|MAG|55|56,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|OCO|RAI|19|20,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|PER|SAI|30|31,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|PER|STR|26|27,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|RAI|GRO|31|32,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RAI|LAT|25|26,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RAI|MAG|59|60,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RAI|RUS|34|35,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|RIC|KVY|20|21,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RIC|VET|28|29,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2020:Spanish Grand Prix:Race|RUS|GRO|30|31,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RUS|GRO|4|5,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|RUS|LAT|24|25,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|SAI|ALB|16|17,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|SAI|ALB|28|29,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|SAI|OCO|29|30,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|STR|RIC|34|35,BOUNDARY_PROXY_KEY,2020:Spanish Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2020:Spanish Grand Prix:Race|STR|VET|55|56,INHERITED_CANDIDATE_ID,2020:Spanish Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
