race_id,year,event,session,provider,fastf1_version,cache_state_before_load,cache_files_before,cache_bytes_before,cache_digest_before,raw_cache_retained,request_scope_guard,participant_driver_count,expected_driver_count,fastf1_missing_expected_drivers,fastf1_extra_drivers,car_rows_written,position_rows_written,retrieval_status,cache_files_after,cache_bytes_after,cache_digest_after,new_cache_bytes,cache_file_metadata,cache_cleanup_status
2019:Austrian Grand Prix:Race,2019,Austrian Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],415099,332933,SUCCESS,10,73916500,b6525a0137a282e59b80f265f4821be76c1cef7eaca521699a8f801c1804d6eb,73916500,"[{'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/_extended_timing_data.ff1pkl', 'bytes': 1141231, 'sha256': '14e29902667df44fe2e0acb54a49599922f7ce4cad781b06653f26e5bf0f3017'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/car_data.ff1pkl', 'bytes': 35073731, 'sha256': '58e4d44acca7db7babb28df17e38c23678bc5bbb6736d57ad2e96ca8496b87eb'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': 'e3312712d14bf0b9a42b1028c8da5472c7bfb7f2691a2210587c198a7df6a4e9'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/lap_count.ff1pkl', 'bytes': 1451, 'sha256': 'af9e26f7f75432622acc25122e83df62f81f502e4c7f6eed6ea4c09239e7f3e7'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/position_data.ff1pkl', 'bytes': 20974769, 'sha256': '11ed9d65e12237662b194943e2cde9e236fe621d3289574231380e69aac09ae1'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/session_info.ff1pkl', 'bytes': 451, 'sha256': 'b57cfb8274af5d9bb9ceff968f40e28df2f9852f2e14a519c9fa40bf81841972'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/session_status_data.ff1pkl', 'bytes': 216, 'sha256': 'a46a01ded1ee2b10f9b99585d2b986f35519c9320f0d368740e6365ee94730ec'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/timing_app_data.ff1pkl', 'bytes': 127020, 'sha256': '4a6475f3251e363caab3858b3ed1cd73c1f8e81637b715861fe3a80952d4b497'}, {'name': '2019/2019-06-30_Austrian_Grand_Prix/2019-06-30_Race/track_status_data.ff1pkl', 'bytes': 127, 'sha256': 'b13c86d0813ae67fbac51c6e40f245b77e5d406e9a3495c908e3af16352a279e'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 16592896, 'sha256': '2489bad661e4783639a5cffb00ccba117e6c54db5340c9a66eed0ff57901528a'}]",CLEANED
2019:British Grand Prix:Race,2019,British Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],366861,292815,SUCCESS,10,72092179,582c7b0a90191c73fc4cf0d51b76fda90a037764b21997b35ad8c315d0552798,72092179,"[{'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/_extended_timing_data.ff1pkl', 'bytes': 918409, 'sha256': 'db02ef0f59d6e942f87724607933ebbbe0356ff07ad3576e8b36a5101ab1ac93'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/car_data.ff1pkl', 'bytes': 35148071, 'sha256': '8e99bfe82fe6c5a2040ffbeb50646613cc0c4afdc1ac574631745fe315dea079'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': 'ad0e575333634a64489bf612c6c6eda093912d04c2e32a091a4c9c220ff04025'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/lap_count.ff1pkl', 'bytes': 1084, 'sha256': '63199bf9a102be5635d9a0b306931b9f23aae126e98de53ca59508526d393819'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/position_data.ff1pkl', 'bytes': 20907889, 'sha256': '5596f69dfe3f30e92562d94fb672fe25637a4987eb255f5da9ad45f6a33b5fbe'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/session_info.ff1pkl', 'bytes': 459, 'sha256': '9b922a9316a01270fd3df74fe9e00cf2f2661e92381ee1b1b34abb5afe6a0adf'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/session_status_data.ff1pkl', 'bytes': 212, 'sha256': 'ef9aac3974cc05bc9820d85276bc744519170df1708b4f45e9d30bbdf0dd03ac'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/timing_app_data.ff1pkl', 'bytes': 103371, 'sha256': 'c47fd09a85a19c807816c359fd13e0f3b3e58593b233eb3a7d044926cebcc602'}, {'name': '2019/2019-07-14_British_Grand_Prix/2019-07-14_Race/track_status_data.ff1pkl', 'bytes': 332, 'sha256': 'a20f8a470c39ce53d19469252b68a9d808864101740c27eff9fa166bc96169d9'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 15007744, 'sha256': '7079ea12057895059ac02b5fe303a3eb08f3e751919ba8fb9c0a3cb902aa592a'}]",CLEANED
2019:German Grand Prix:Race,2019,German Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],440547,351886,SUCCESS,10,89310735,9bbd251fdc3c47d67691ed5335a164452b93a12cbf534772eda0b337910d910b,89310735,"[{'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/_extended_timing_data.ff1pkl', 'bytes': 951644, 'sha256': '7fd129f614c09f2f646ac0397ffc194e1bde8fdf663a9c8583111ce0a517bd8c'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/car_data.ff1pkl', 'bytes': 43836731, 'sha256': '77ae4c33a81b4e0a1b64ed8cd7dde208958aacb56d358eb722edb180fd5e8f6a'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': 'af4eb4c75185365f79be7380a414eaf9e81a87812529cb78f3d7fb0ccce4d153'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/lap_count.ff1pkl', 'bytes': 1327, 'sha256': '645d870eec4d3e6ec4d4424903fe9b99129beebcd83af0359a2e325001e092b3'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/position_data.ff1pkl', 'bytes': 26097729, 'sha256': '4bc744edae86161833276cc19f2c5a174f2c020b9ed26730680f524ba610070b'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/session_info.ff1pkl', 'bytes': 449, 'sha256': 'ef3c4c5841068aedd3af70cd5088f448f49d42bf0e5670cb8b3fd74435e656b0'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/session_status_data.ff1pkl', 'bytes': 214, 'sha256': '2967801b5fc642ac02fd12f909b0700657605986c6323c174c8c0714179e61d4'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/timing_app_data.ff1pkl', 'bytes': 116243, 'sha256': '56b3e8a0cb45ef383811b8859fc3915d8415a20fd16fecebf9c83e73821f608b'}, {'name': '2019/2019-07-28_German_Grand_Prix/2019-07-28_Race/track_status_data.ff1pkl', 'bytes': 862, 'sha256': '11d03e9e06e03bbb8125d9680e22828d078f40d3067a48b19ddd09d6c29dbad0'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 18300928, 'sha256': 'd3d7d96829712fea6ef01a821a164bcc1b7df55df636a2444aa9d324dac82a3d'}]",CLEANED
2019:Hungarian Grand Prix:Race,2019,Hungarian Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],476494,381898,SUCCESS,10,81320580,2591d0d830ab749ada2d62d0a7dec6f96968070ee6d0155611a93afaa416e349,81320580,"[{'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/_extended_timing_data.ff1pkl', 'bytes': 1086589, 'sha256': '537aa9f9f4885e7be8238044af8196c216147988506bf86a5350f9b0a7ae376d'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/car_data.ff1pkl', 'bytes': 38681111, 'sha256': '2696b71e921488eab5ac59dbaec5f90e8dd3a937b1dba4be89a4bea574926a6c'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': '293b336761c5df7eedc87495f9c269a34a7c0a364f326f434ae2d27fbd54dce2'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/lap_count.ff1pkl', 'bytes': 1429, 'sha256': '702a6e7717a255eabd516d0c43bf7539faef92344d9fecedaefe598a820927bb'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/position_data.ff1pkl', 'bytes': 23196089, 'sha256': '0c73bb6d2d322ac67edf21104dad2b015813fea4f9e354f76af887f495706bf1'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/session_info.ff1pkl', 'bytes': 454, 'sha256': '7c2da1337b0040533a8218ceba6ef684d02ca19775f4a2a9db509124606a36d5'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/session_status_data.ff1pkl', 'bytes': 216, 'sha256': 'ad039ad83959704ed8d8151240ddbd1b021ff016469c9eec0567d33335aace75'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/timing_app_data.ff1pkl', 'bytes': 122695, 'sha256': '428d0040feb48cfeb21ebe6633120d0fd1d0a0093abf210f3ccbd24ae7f010fd'}, {'name': '2019/2019-08-04_Hungarian_Grand_Prix/2019-08-04_Race/track_status_data.ff1pkl', 'bytes': 189, 'sha256': '65cb3342640dfde2f2cf2ba16a73fc0dcea8bf7f0f5751e29ad13e251db37e17'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 18227200, 'sha256': '32267393038238c2fd4461380e9a4db5b348ec8e7be2f8e8c1b25205bece4733'}]",CLEANED
2019:Belgian Grand Prix:Race,2019,Belgian Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],375646,308797,SUCCESS,10,72462273,7422576cee4f1a467e5c521c05c8719cdc4346fb3e26c4e5b285a3249176cb57,72462273,"[{'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/_extended_timing_data.ff1pkl', 'bytes': 851827, 'sha256': 'a1a296c6bfb0e673a431c06db6a7bc31295ecc0f10ed3f064cedf2c450101460'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/car_data.ff1pkl', 'bytes': 34808231, 'sha256': '8b914f7a518f8e667a947d2bfcd3552664f97bff28f7094735b24370d8822b2b'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': '9382e857bb093a3a4b29367388e4279b5fbacde90f54b59030c895be72394af2'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/lap_count.ff1pkl', 'bytes': 936, 'sha256': '7298f40e34e0f99ee09608c1db465cc9f3a9bdc74ca6fe07ddec70a8a5b53502'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/position_data.ff1pkl', 'bytes': 21354089, 'sha256': 'b41ac165afdf3967ee4b855d7a7646bc84e8f2107abaac044a626aacf86f751e'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/session_info.ff1pkl', 'bytes': 465, 'sha256': '9dac18752c170dd4a10fb9aaa9af7ae1de5c0b96e6240ea8b747bf0f7782c7e3'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/session_status_data.ff1pkl', 'bytes': 214, 'sha256': '8e077ea1c6d433bd32b1263a0d4fd51f7cc3316ce87353f4505325e9aad0778f'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/timing_app_data.ff1pkl', 'bytes': 77396, 'sha256': '06b3eac62107ad2c879c9395b00da78fd6a09cd9b5ad84d9301d851453d52b7f'}, {'name': '2019/2019-09-01_Belgian_Grand_Prix/2019-09-01_Race/track_status_data.ff1pkl', 'bytes': 411, 'sha256': '5de804fda01865ea36eb66db9b17055d104d4b2f715a16c178765596c92e29fd'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 15364096, 'sha256': '23ebec4e1f327a10a383cfab0e337ca8a994c6e6a94a476889e9a319d76004bc'}]",CLEANED
2019:Italian Grand Prix:Race,2019,Italian Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],354821,290978,SUCCESS,10,67848356,f258bcc4fe57b7f295ac6115c4386838406bc0bd6d96c46423784ed73f30112b,67848356,"[{'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/_extended_timing_data.ff1pkl', 'bytes': 987831, 'sha256': 'e6d11bf0c0d0f8766bb67a24c0f17ddd7cf8ceb1cf363c17f11a0a066ebe73d5'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/car_data.ff1pkl', 'bytes': 32412751, 'sha256': '054f750999fcc1f94849c870c2c7618a2877e9193f4b311f52f86d169edc5ab4'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/driver_info.ff1pkl', 'bytes': 4608, 'sha256': '866c2aefef7dadc93e22f3809e30b8971973d81a08e75e99cb712bf4de3c0fa8'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/lap_count.ff1pkl', 'bytes': 1105, 'sha256': '640a6bee82a2f44de77d2719d9fdad978987296788be53f501da54cb91a99ee7'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/position_data.ff1pkl', 'bytes': 19828929, 'sha256': 'b1b566ab23047ea4d14e13a7ffe5500eee072c4f65056ccd671c29539f593b67'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/session_info.ff1pkl', 'bytes': 439, 'sha256': '8d86427e1209881b66cde21942b894a4c117db9b765b8398b4a56e7a9ae3e281'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/session_status_data.ff1pkl', 'bytes': 214, 'sha256': '073a87e71e9a1ebcdab7758d1f86524e7bdfb6786de647c2ba5799b475074a29'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/timing_app_data.ff1pkl', 'bytes': 95720, 'sha256': '772822e0644a9fa97034fb8d6d7a6e3a0a37f88d33f572313bce2db011e84b42'}, {'name': '2019/2019-09-08_Italian_Grand_Prix/2019-09-08_Race/track_status_data.ff1pkl', 'bytes': 535, 'sha256': 'bce9051a44fee06fde46d829e083e2ee84c457972fdf421750f0def8588873d2'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 14516224, 'sha256': '61a3c17af6cc86913f69b30b51a2a51a633c1c9745694904a5661219bce13433'}]",CLEANED
2019:Brazilian Grand Prix:Race,2019,Brazilian Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],456324,367368,SUCCESS,10,90784440,37a012e89e81cd1857241f56ed87d2f650b400c358dad96265aff02127fc5da4,90784440,"[{'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/_extended_timing_data.ff1pkl', 'bytes': 1126926, 'sha256': '2bb8845d437071fa0a2f615bd86b2499df211f236380f822a715c8fbc1cbd374'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/car_data.ff1pkl', 'bytes': 38820351, 'sha256': 'b5a100732def011e2068593beb7536723d8c8439d3863144579b45e80644c19b'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/driver_info.ff1pkl', 'bytes': 2846, 'sha256': 'ab5b7a73c5c0d2d2c31333f9277bb682029369777423b06e1aae2d5c4c0db8ae'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/lap_count.ff1pkl', 'bytes': 1441, 'sha256': '5392fc650fc4a1d9a3466143c43984e1e76b36da3e039c8478e7a2b463e60caf'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/position_data.ff1pkl', 'bytes': 29351856, 'sha256': 'aca84ea08b2e81f56ff0991b41b620f736219ac33ed6153194dc9b49fe5e56da'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/session_info.ff1pkl', 'bytes': 459, 'sha256': 'e37d5bad01982419ab32e642f650d71626f899e4c1261dac58826178c8c8bf2b'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/session_status_data.ff1pkl', 'bytes': 216, 'sha256': 'a6d81ede0ccf6f2abe175f006f67e18ad377764d407fbf26ea48091944cf8958'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/timing_app_data.ff1pkl', 'bytes': 119317, 'sha256': '8b1d3db528f6422cfdf7f0b669526e38dd784257dbc1f71f43c349198a08fdd0'}, {'name': '2019/2019-11-17_Brazilian_Grand_Prix/2019-11-17_Race/track_status_data.ff1pkl', 'bytes': 388, 'sha256': 'dbb240fab1f59a52c9293e0de325e3f50d32f2ae5281bf7bdd187891da57cae9'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 21360640, 'sha256': '69f6b6c37acb88738511c7f97018722e8ffece42dd089acbf73b818d49c3c159'}]",CLEANED
2019:Abu Dhabi Grand Prix:Race,2019,Abu Dhabi Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],471410,380053,SUCCESS,10,90893912,2c866effde9a752ce5a090697744bbf596efbe4210b7981ea04eec802a6e988b,90893912,"[{'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/_extended_timing_data.ff1pkl', 'bytes': 1027483, 'sha256': 'd5d0bcf3cb56e6aa1ecec6029804e57390d8c84838ca31fcaa252fc8a997e4e5'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/car_data.ff1pkl', 'bytes': 39275871, 'sha256': '1da187ee9ebe7001c468ba401a2062181ac80479e40f133e1d4e23a9c1e63611'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/driver_info.ff1pkl', 'bytes': 5120, 'sha256': '673edf73a5923608b9842b581f295ee9b479a1d64d24703e2f89c7de8b234324'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/lap_count.ff1pkl', 'bytes': 1142, 'sha256': 'fe26b19b6ba27e782804a41ba4e0283a111664342292193a08b9b493a73ff7cd'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/position_data.ff1pkl', 'bytes': 29718778, 'sha256': 'c11e0f6b4ad98b50c8f4468002284acce01a39def7ed981dda36ca7b11cc565a'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/session_info.ff1pkl', 'bytes': 476, 'sha256': '3fd8fef87620580639cbb5874ae79eef6d1681148bf5a06ad68514fccbee1da6'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/session_status_data.ff1pkl', 'bytes': 216, 'sha256': '4f56199ddb723da11a5ae256cf5080a00e85e0c2e53f44a2469765bba7ac729d'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/timing_app_data.ff1pkl', 'bytes': 102017, 'sha256': 'c3691c854617c682d7beb4a1468b58063b711a276c69f85e3a0df575bfc6f8d4'}, {'name': '2019/2019-12-01_Abu_Dhabi_Grand_Prix/2019-12-01_Race/track_status_data.ff1pkl', 'bytes': 185, 'sha256': 'a8968fbe52109ba10e1389f5497e156d8b0a1ec394ab7c5710198503c91e313f'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 20762624, 'sha256': 'e7317b25d06d30ddd3d39929e64cfcfccd15c1cfe64acecefae2f8472b601c84'}]",CLEANED
2020:70th Anniversary Grand Prix:Race,2020,70th Anniversary Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],394392,436407,SUCCESS,10,90528097,f64d3b0e3147490562dd02b3aa577e437176aecfaf87313b495b659ec8baeec7,90528097,"[{'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/_extended_timing_data.ff1pkl', 'bytes': 1035970, 'sha256': '1b931746c98a496901dc88cd912e4b880b3278fd044e4bb38ffb5d02d9b18e2e'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/car_data.ff1pkl', 'bytes': 33818170, 'sha256': 'd4abec5ba5d962a4d70350ab9a3641c00530b41c2ef25c60a5430bda57d57682'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/driver_info.ff1pkl', 'bytes': 4983, 'sha256': '827b6fdce3d19e8d6db79c6aa8f1cbdc5ed163e1edde481ac52a4a4bb2cecb61'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/lap_count.ff1pkl', 'bytes': 1084, 'sha256': '9bee89e86815628bfa9b14403e6e7a6bd74bf77745db66614ceda1c33646aca8'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/position_data.ff1pkl', 'bytes': 34882511, 'sha256': 'f09c81b59fef59d2ee5dc241d99ba22c3f9e25faf388e8242de8d37d3b53c385'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/session_info.ff1pkl', 'bytes': 477, 'sha256': '11e9dbc23f3f3091dd270a0de696ef8aa08413f6a0709f66d23e8d7d3153dfe3'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/session_status_data.ff1pkl', 'bytes': 212, 'sha256': 'de9138adb7eab32523a052650b30d6fb3b43d459de06ddb30397072a6fe51329'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/timing_app_data.ff1pkl', 'bytes': 107843, 'sha256': '507e3fd4e837420f3c71b247fcc8f49b98f229713f1d30451f165a52ff0bb0b2'}, {'name': '2020/2020-08-09_70th_Anniversary_Grand_Prix/2020-08-09_Race/track_status_data.ff1pkl', 'bytes': 239, 'sha256': 'cadc0e1588c3fcc068894d44fd579605ba0dd2e1c120be0fd0edf1313d0837d3'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 20676608, 'sha256': '3e29181ab0ae3c2c51db350ce11c78b51dc3efbce2a009c3f04cf87e466dfbeb'}]",CLEANED
2020:Spanish Grand Prix:Race,2020,Spanish Grand Prix,Race,FastF1,3.8.3,NEW_DOWNLOAD_EXPECTED,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,approved split row checked before get_session,20,20,[],[],447097,495493,SUCCESS,10,101118267,5e238fbe381a3dcf684c8ca3643e7def60507f0f22e0dc5ee9b672b1f5af8f83,101118267,"[{'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/_extended_timing_data.ff1pkl', 'bytes': 1072697, 'sha256': '3edc981c78a8de9675a234f9d714cc7373cd9d6fd4705bf964dcad99d5dbc22a'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/car_data.ff1pkl', 'bytes': 37767750, 'sha256': '7c7575ff691c8041bf729962d120718ccdffd3943fe1c6f2815624f025ae25ab'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/driver_info.ff1pkl', 'bytes': 5095, 'sha256': '2a01ef2be845c52eb81d11edd09296cf361d2f53839b8a432a824aeb44719e56'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/lap_count.ff1pkl', 'bytes': 1358, 'sha256': '11cee4d66b990d9c51cf30f101e1da49c1346988b3f7ae8b42150ae1437da7d6'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/position_data.ff1pkl', 'bytes': 38875971, 'sha256': '844cfc73183a7ca9c0985d7389a464b022d71ebfabbea526c40a8a7b97dff7e4'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/session_info.ff1pkl', 'bytes': 447, 'sha256': '54337e9d3e9b253d4e6779ad828d6bab5443bf4cb85022935114c51259beb3a6'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/session_status_data.ff1pkl', 'bytes': 216, 'sha256': '909835868dc9d8b3e440356e203340aecb7c685e85a1929bc5492ae9fa961840'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/timing_app_data.ff1pkl', 'bytes': 116976, 'sha256': '821a65755d7ea48bef18416f6f615712d67328afe81a7f46420b4ee4e6292af0'}, {'name': '2020/2020-08-16_Spanish_Grand_Prix/2020-08-16_Race/track_status_data.ff1pkl', 'bytes': 189, 'sha256': '9b07aa19e61e2a8ec6781cbde7aac1a95388af9a75dff2e095cd6bf33f26b233'}, {'name': 'fastf1_http_cache.sqlite', 'bytes': 23277568, 'sha256': '65e0e3d30f513ba470b881237a4b599cf5cc1e84d1f2b8ef9ef43b9552eb4b71'}]",CLEANED
