year,event,session,rcm_index,source_time_utc,category,message,status,flag,scope,sector,driver_number,lap,scope_key,state_group,transition,state_after_scope,source_url,source_sha256
2018,Abu Dhabi Grand Prix,Race,58,2018-11-25T14:41:55+00:00,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 18:41:55,,BLUE,Driver,,8,49,DRIVER:8,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,59,2018-11-25T14:42:55+00:00,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,49,SECTOR:12.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,60,2018-11-25T14:43:00+00:00,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,49,SECTOR:13.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,61,2018-11-25T14:45:20+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 18:45:19,,BLUE,Driver,,18,51,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,62,2018-11-25T14:47:04+00:00,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 18:47:04,,BLUE,Driver,,28,52,DRIVER:28,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,63,2018-11-25T14:48:15+00:00,CarEvent,CAR 14 (ALO) MISSED THE APEX OF TURN 9,,,,,14,53,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,64,2018-11-25T14:51:16+00:00,Other,5 SECOND TIME PENALTY FOR CAR 14 (ALO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,54,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,65,2018-11-25T14:52:55+00:00,Other,5 SECOND TIME PENALTY FOR CAR 14 (ALO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,55,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,66,2018-11-25T14:53:14+00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,55,GLOBAL,RED_FLAG,ACTIVATE,RED_FLAG,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,67,2018-11-25T14:54:57+00:00,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,55,SECTOR:8.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,68,2018-11-25T14:55:14+00:00,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,55,SECTOR:8.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Abu Dhabi Grand Prix,Race,69,2018-11-25T14:58:41+00:00,Other,5 SECOND TIME PENALTY FOR CAR 14 (ALO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,55,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab
2018,Austrian Grand Prix,Race,0,2018-07-01T13:07:05+00:00,Drs,DRS DISABLED,DISABLED,,,,,1,GLOBAL,DRS,CLEAR,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,1,2018-07-01T13:12:44+00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,GLOBAL,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,2,2018-07-01T13:14:51+00:00,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,2,SECTOR:9.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,3,2018-07-01T13:15:00+00:00,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,2,SECTOR:9.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,4,2018-07-01T13:15:15+00:00,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,3,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,5,2018-07-01T13:15:17+00:00,Drs,DRS ENABLED,ENABLED,,,,,3,GLOBAL,DRS,ACTIVATE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,6,2018-07-01T13:15:43+00:00,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,3,SECTOR:4.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,7,2018-07-01T13:18:54+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:18:53,,BLUE,Driver,,2,6,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,8,2018-07-01T13:19:24+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:19:23,,BLUE,Driver,,2,6,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,9,2018-07-01T13:19:57+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:19:56,,BLUE,Driver,,2,7,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,10,2018-07-01T13:20:28+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:20:27,,BLUE,Driver,,2,7,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,11,2018-07-01T13:21:02+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:21:01,,BLUE,Driver,,2,8,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,12,2018-07-01T13:22:44+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) NOTED,,,,,,9,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,13,2018-07-01T13:23:06+00:00,Other,TURN 3 INCIDENT INVOLVING CARS 2 (VAN) AND 10 (GAS) NOTED,,,,,,9,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,14,2018-07-01T13:23:07+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:23:06,,BLUE,Driver,,2,9,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,15,2018-07-01T13:23:51+00:00,Other,TURN 3 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) NOTED,,,,,,10,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,16,2018-07-01T13:25:02+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:25:02,,BLUE,Driver,,2,11,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,17,2018-07-01T13:26:12+00:00,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,12,SECTOR:1.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,18,2018-07-01T13:26:25+00:00,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,12,SECTOR:1.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,19,2018-07-01T13:26:30+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,12,SECTOR:1.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,20,2018-07-01T13:26:37+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,12,SECTOR:15.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,21,2018-07-01T13:26:57+00:00,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,13,SECTOR:15.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,22,2018-07-01T13:26:59+00:00,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,13,SECTOR:1.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,23,2018-07-01T13:27:11+00:00,CarEvent,CAR 27 (HUL) STOPPED AT TURN 1,,,,,27,13,DRIVER:27,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,24,2018-07-01T13:27:48+00:00,Other,TURN 3 INCIDENT INVOLVING CARS 10 (GAS) AND 2 (VAN) - NO INVESTIGATION NECESSARY,,,,,,13,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,25,2018-07-01T13:28:53+00:00,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,14,SECTOR:7.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,26,2018-07-01T13:28:55+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:28:55,,BLUE,Driver,,2,14,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,27,2018-07-01T13:29:21+00:00,CarEvent,CAR 77 (BOT) STOPPED AT TURN 4,,,,,77,15,DRIVER:77,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,28,2018-07-01T13:29:24+00:00,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,15,GLOBAL,VSC,ACTIVATE,VSC,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,29,2018-07-01T13:29:29+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,15,SECTOR:7.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,30,2018-07-01T13:30:09+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) UNDER INVESTIGATION,,,,,,15,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,31,2018-07-01T13:30:33+00:00,Other,TURN 3 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) UNDER INVESTIGATION,,,,,,16,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,32,2018-07-01T13:31:13+00:00,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,16,SECTOR:7.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,33,2018-07-01T13:31:17+00:00,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,16,GLOBAL,VSC,OBSERVE,VSC,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,34,2018-07-01T13:31:27+00:00,Flag,TRACK CLEAR,,CLEAR,Track,,,16,GLOBAL,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,35,2018-07-01T13:31:29+00:00,Drs,DRS ENABLED,ENABLED,,,,,16,GLOBAL,DRS,ACTIVATE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,36,2018-07-01T13:31:33+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:31:32,,BLUE,Driver,,2,16,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,37,2018-07-01T13:35:22+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:35:21,,BLUE,Driver,,2,20,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,38,2018-07-01T13:35:29+00:00,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:35:28,,BLUE,Driver,,16,20,DRIVER:16,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,39,2018-07-01T13:35:30+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:35:29,,BLUE,Driver,,10,20,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,40,2018-07-01T13:35:30+00:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:35:29,,BLUE,Driver,,14,20,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,41,2018-07-01T13:35:30+00:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:35:30,,BLUE,Driver,,55,20,DRIVER:55,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,42,2018-07-01T13:35:31+00:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:35:30,,BLUE,Driver,,14,20,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,43,2018-07-01T13:35:31+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:35:30,,BLUE,Driver,,2,20,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,44,2018-07-01T13:35:31+00:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:35:31,,BLUE,Driver,,14,20,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,45,2018-07-01T13:37:23+00:00,Other,TURN 3 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) - NO FURTHER ACTION,,,,,,21,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,46,2018-07-01T13:41:00+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:40:59,,BLUE,Driver,,2,24,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,47,2018-07-01T13:41:48+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 31 (OCO) AND 55 (SAI) - REPRIMAND TO CAR 55 (SAI),,,,,,25,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
2018,Austrian Grand Prix,Race,48,2018-07-01T13:46:48+00:00,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:46:47,,BLUE,Driver,,35,29,DRIVER:35,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/rcm.json,e2143087c39df7cb9df37e312380352827b09e9e6a86a4494e61f17865dd8d35
