year,event,session,driver,identity_status,source_url,source_sha256,fetch_status,http_status,bytes,lap_records,min_lap,max_lap,position_records,parse_error,race_id,cache_path,verified_sha256
2019,Belgian Grand Prix,Race,GAS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/GAS/laptimes.json,859ba34b4e924369c227c17a44b5bd62d7b2a71ecfeb70748045aed0da0c7e6e,PHASE2_CACHE_HIT,200,13043,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/95e233541530efde235eb69072451b3b9e1268bf6ae94693cef2d2de56237a72.bin,859ba34b4e924369c227c17a44b5bd62d7b2a71ecfeb70748045aed0da0c7e6e
2019,Belgian Grand Prix,Race,GIO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/GIO/laptimes.json,8b2091ad82bdaeba1aa5ef030fa040b4c73d51bd86aba572df3233ecfa118f5d,PHASE2_CACHE_HIT,200,13052,43,1,43,42,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a5ffcd07f6b27cb0dfe5e3e4ab64e5308140b5943a175e885afed8cbf16d2c75.bin,8b2091ad82bdaeba1aa5ef030fa040b4c73d51bd86aba572df3233ecfa118f5d
2019,Belgian Grand Prix,Race,GRO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/GRO/laptimes.json,9995ec142d1980f4a2884586691aefa07c22907b2b894761fe6bfeda4fbe775a,PHASE2_CACHE_HIT,200,12777,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/f4cfd8f206bb05d996b49a0835e8415aabea67343c7f5238956fdb64c28a60fa.bin,9995ec142d1980f4a2884586691aefa07c22907b2b894761fe6bfeda4fbe775a
2019,Belgian Grand Prix,Race,HAM,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/HAM/laptimes.json,9e849f6ae9a1c45ce712f9690a9ef899d9940a16331fb738dff086ddbd8bdb1d,PHASE2_CACHE_HIT,200,12941,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/6e10d7530c3c2bcac7f585af6333e9be787b3e46cbe7c4687fe487606de480ee.bin,9e849f6ae9a1c45ce712f9690a9ef899d9940a16331fb738dff086ddbd8bdb1d
2019,Belgian Grand Prix,Race,HUL,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/HUL/laptimes.json,61d19019688612c4c30974c9016ed4b6a3fd9f484ab72fba62983719d5cfbcc8,PHASE2_CACHE_HIT,200,12934,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/27b22f88738de3b5460899c1ea6604cc82a0de763b23c68951b6f063da2cc5cb.bin,61d19019688612c4c30974c9016ed4b6a3fd9f484ab72fba62983719d5cfbcc8
2019,Belgian Grand Prix,Race,KUB,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/KUB/laptimes.json,bd9f863bf118172a19e8a1ff0ce722be9569ac148996dc2bdb771729a3ee641d,PHASE2_CACHE_HIT,200,12695,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/3fa0feeaae27c945f79e9c25da16e54a701efb3540024c7ff563008bc71afa43.bin,bd9f863bf118172a19e8a1ff0ce722be9569ac148996dc2bdb771729a3ee641d
2019,Belgian Grand Prix,Race,KVY,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/KVY/laptimes.json,90b2d30f431c9abee7bbc98d469c8f3c383247a608ba8244ab5bf6b957958437,PHASE2_CACHE_HIT,200,13024,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/ab496fe921d0a9a83ec41dabd8feac58fb1e7a94e33933739f9236d8843ca19b.bin,90b2d30f431c9abee7bbc98d469c8f3c383247a608ba8244ab5bf6b957958437
2019,Belgian Grand Prix,Race,LEC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/LEC/laptimes.json,6a9860b18b08e28f194ce76b591da043c8660604f55226ae90c575a285a19e4c,PHASE2_CACHE_HIT,200,12887,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/62bedead88c9f1d94bdb125aac25657159a5d8d9067ea928925452022db9b562.bin,6a9860b18b08e28f194ce76b591da043c8660604f55226ae90c575a285a19e4c
2019,Belgian Grand Prix,Race,MAG,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/MAG/laptimes.json,a13e8b8ad876531ed217474b0e8da3bdf181fa1417d5e14a59b5577f13a4f051,PHASE2_CACHE_HIT,200,12858,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b09c68cc00f0c09d979f1244647084ea995074aee20b10ee3928212491857d9d.bin,a13e8b8ad876531ed217474b0e8da3bdf181fa1417d5e14a59b5577f13a4f051
2019,Belgian Grand Prix,Race,NOR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/NOR/laptimes.json,07ada7e3694df6b9d90a24c9417265cb2ad441a1cc640569ba22ff1303dbe1df,PHASE2_CACHE_HIT,200,12833,44,1,44,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a2a74e88f996441526c4a7952004a9a2eb83a6fb630b82d23db00f0483156582.bin,07ada7e3694df6b9d90a24c9417265cb2ad441a1cc640569ba22ff1303dbe1df
2019,Belgian Grand Prix,Race,PER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/PER/laptimes.json,f10edf1a18e55709914320f027a44ea6d28d93b5dfbd7671aa6dcb290a2c2bcf,PHASE2_CACHE_HIT,200,13123,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/f1595dd55b73f673a966b9769b2ee68c360efccfd67f128578b02836da8acaac.bin,f10edf1a18e55709914320f027a44ea6d28d93b5dfbd7671aa6dcb290a2c2bcf
2019,Belgian Grand Prix,Race,RAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/RAI/laptimes.json,cbd3fa3212c711c579c80e7fe1e248a1d00adab874c0529fd0bfe4f88d2d2a78,PHASE2_CACHE_HIT,200,13095,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/e56ce8e6865b7f8500c32171de14c31757f7bd042a34f0662fe73c93f443d656.bin,cbd3fa3212c711c579c80e7fe1e248a1d00adab874c0529fd0bfe4f88d2d2a78
2019,Belgian Grand Prix,Race,RIC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/RIC/laptimes.json,bff8d6252f283797c64113a398d887fd4a6cab43bead12f34f4905b15052e1cb,PHASE2_CACHE_HIT,200,12575,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/918ba49f70ad6623aa434a0836a6cc28d1797f84e9fa4b8182999bf55e64c1e3.bin,bff8d6252f283797c64113a398d887fd4a6cab43bead12f34f4905b15052e1cb
2019,Belgian Grand Prix,Race,RUS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/RUS/laptimes.json,d3c6ac711b68d825613f1b581994c36969e1628880c8561a44085de8e1374a64,PHASE2_CACHE_HIT,200,12693,43,1,43,43,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/9cdd4eb36a68febff9fb397bdb67dff6c1072e9878eeaed8490194cdea09f90e.bin,d3c6ac711b68d825613f1b581994c36969e1628880c8561a44085de8e1374a64
2019,Belgian Grand Prix,Race,SAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/SAI/laptimes.json,193a58fb04ebd0c73986faee66684815012cb2e2cdcc986d4b84dee595d827f0,PHASE2_CACHE_HIT,200,637,1,1,1,1,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a865abbab547858a8791379dbaa62a9107eeca35ede312fa6b3cb0b37589c8a2.bin,193a58fb04ebd0c73986faee66684815012cb2e2cdcc986d4b84dee595d827f0
2019,Belgian Grand Prix,Race,STR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/STR/laptimes.json,e8902dd8e63d53c684a677f47b673df5cb7fc3989535c35c63a2e0ac500eeaae,PHASE2_CACHE_HIT,200,13115,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/ebc30104f569e0e3c561738a6845ebc898fc608f79d80675d9bf5577a63dde62.bin,e8902dd8e63d53c684a677f47b673df5cb7fc3989535c35c63a2e0ac500eeaae
2019,Belgian Grand Prix,Race,VER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/VER/laptimes.json,ab008170af22dbd17e560f011d4fab797c564bbbe28e60c185bd58224965d2c3,PHASE2_CACHE_HIT,200,646,1,1,1,0,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/cd867af16a6751bf26331790b83902379e3912449eaea87290b8423b7263ac56.bin,ab008170af22dbd17e560f011d4fab797c564bbbe28e60c185bd58224965d2c3
2019,Belgian Grand Prix,Race,VET,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Belgian%20Grand%20Prix/Race/VET/laptimes.json,a4da830e819f1666d4352cb8d463f6c2c7bec8c347b35e39ea57b8fd36528c69,PHASE2_CACHE_HIT,200,12849,44,1,44,44,,2019:Belgian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/11af8751904db258efb6a7c75f50b81e58f33538b6ffe8d96ed4275181957916.bin,a4da830e819f1666d4352cb8d463f6c2c7bec8c347b35e39ea57b8fd36528c69
2019,Brazilian Grand Prix,Race,ALB,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/ALB/laptimes.json,0d3f05295e370e8cf322414ab063d1e694ca8f451ff0e0b61c9b9cf66b41308d,PHASE2_CACHE_HIT,200,21108,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/fb3b84b48018d80b3ab30ccad9edafedf14ca0a7f0fdf46affdb426b5da5d2ff.bin,0d3f05295e370e8cf322414ab063d1e694ca8f451ff0e0b61c9b9cf66b41308d
2019,Brazilian Grand Prix,Race,BOT,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/BOT/laptimes.json,4402bdb012cf92b4a3e9962f9bb621430761c8723f75a929713f1d85aaf709aa,PHASE2_CACHE_HIT,200,15162,52,1,52,51,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/43e28223af5979cc91b95951fdf47d61ff5c67bee9ee9f38b7b1d76ca6c6cead.bin,4402bdb012cf92b4a3e9962f9bb621430761c8723f75a929713f1d85aaf709aa
2019,Brazilian Grand Prix,Race,GAS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/GAS/laptimes.json,9ac707dcdaf85e50c926d24ee45588c90ca4461ca755184acc64df55899fe78a,PHASE2_CACHE_HIT,200,20745,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/969a6acaf8119ff91a44baf6d511c670f3dd66983907a01628d415b19ec82463.bin,9ac707dcdaf85e50c926d24ee45588c90ca4461ca755184acc64df55899fe78a
2019,Brazilian Grand Prix,Race,GIO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/GIO/laptimes.json,fce11e3210c6959ca7f6e3507f23fcbcf1d319f256e5f32f1b14aec9a984a358,PHASE2_CACHE_HIT,200,21286,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/85661aaaf12ae222b281886fa50060721cc0f7d4eab8a7bc5dca2d1da7c4f98b.bin,fce11e3210c6959ca7f6e3507f23fcbcf1d319f256e5f32f1b14aec9a984a358
2019,Brazilian Grand Prix,Race,GRO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/GRO/laptimes.json,c663792d149371690825870ce911d24c42b7d323732214cfc13d820ea29909cc,PHASE2_CACHE_HIT,200,20885,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/7bffff6200613ab7bb0b7ef0b58d5fc8b131390930e2552ddc0334aff5053e84.bin,c663792d149371690825870ce911d24c42b7d323732214cfc13d820ea29909cc
2019,Brazilian Grand Prix,Race,HAM,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/HAM/laptimes.json,f5a3ae981cebeedf2e06403458f1fe49101c24c9f4ac2ec8944e4cc7c39d4863,PHASE2_CACHE_HIT,200,20605,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/15daa658326cc5c515cb1a49ea0a848ffb6c79014ed18d7f10044e184c16fbb0.bin,f5a3ae981cebeedf2e06403458f1fe49101c24c9f4ac2ec8944e4cc7c39d4863
2019,Brazilian Grand Prix,Race,HUL,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/HUL/laptimes.json,22f2863e9a881402c3d0281970ce5627db1d0c54caf01c4e6337502ea2f09b82,PHASE2_CACHE_HIT,200,20604,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/9c9083b18cec05d83d5517602e05247693608c487232f4bc4a4225758d111ca6.bin,22f2863e9a881402c3d0281970ce5627db1d0c54caf01c4e6337502ea2f09b82
2019,Brazilian Grand Prix,Race,KUB,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/KUB/laptimes.json,9d8b09fbed6b380921b26ac0313e3f5b96a832f9ed9522437a1ce2e24348533d,PHASE2_CACHE_HIT,200,20405,70,1,70,70,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/037b3293e6c00c82045dd936f6c1bb6ea80a2b8969bdb60d793151d8d0e65fc2.bin,9d8b09fbed6b380921b26ac0313e3f5b96a832f9ed9522437a1ce2e24348533d
2019,Brazilian Grand Prix,Race,KVY,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/KVY/laptimes.json,6c5112ce65eafe691c5e9e6fae75333dd10375bc14fbe8bc30caa87a986ed358,PHASE2_CACHE_HIT,200,20808,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/32a508d896cd64f2e355725195f6a9b51f23bc34b78b5289647442fc68480830.bin,6c5112ce65eafe691c5e9e6fae75333dd10375bc14fbe8bc30caa87a986ed358
2019,Brazilian Grand Prix,Race,LEC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/LEC/laptimes.json,6a93e3941dabaf9ac77905fc4987afae193b8f85fbc426a7684e9332ef7aca47,PHASE2_CACHE_HIT,200,19126,66,1,66,65,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/360b1a1777d1328ff3f55c178f5f3f13c650ef87666517185e8f89156b0c3dfe.bin,6a93e3941dabaf9ac77905fc4987afae193b8f85fbc426a7684e9332ef7aca47
2019,Brazilian Grand Prix,Race,MAG,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/MAG/laptimes.json,c2af56e13b8106767742682661f11b1f84e1d36383bc8b74e40168b2d1553886,PHASE2_CACHE_HIT,200,20944,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/613cefdd178629e889a42ba6f81c8f41ceba29ac5c4d56186721227d72c34094.bin,c2af56e13b8106767742682661f11b1f84e1d36383bc8b74e40168b2d1553886
2019,Brazilian Grand Prix,Race,NOR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/NOR/laptimes.json,b0bf744f8eab4d96e0438855d067713bd9b68d94dd9db5e38125c985aca717ac,PHASE2_CACHE_HIT,200,20508,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/2cab56d0b711714c949d82ca0e7873129cc109bb6c3c428959bfbcf5924f5cc2.bin,b0bf744f8eab4d96e0438855d067713bd9b68d94dd9db5e38125c985aca717ac
2019,Brazilian Grand Prix,Race,PER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/PER/laptimes.json,9a744414b2019b438fedbaf06bb8578eaa01dff7845a6c6154da75ee5281b457,PHASE2_CACHE_HIT,200,20961,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/55ab28753b1ad4ea37bf1fc06bc849bd4a59874418f539b69a6a2ca5198e757a.bin,9a744414b2019b438fedbaf06bb8578eaa01dff7845a6c6154da75ee5281b457
2019,Brazilian Grand Prix,Race,RAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/RAI/laptimes.json,514b7c5763271b0d748c12eceb40240f8d0ef3286f3d8aaefb38ae81f47aed23,PHASE2_CACHE_HIT,200,21204,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/583b8ec9835d8897fe3d60ca7a363ef720f472281a83486d0393a3ff68803845.bin,514b7c5763271b0d748c12eceb40240f8d0ef3286f3d8aaefb38ae81f47aed23
2019,Brazilian Grand Prix,Race,RIC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/RIC/laptimes.json,2faefa0c6627aea15cf1b013b6e542600d9a0f297ca4676bdc8123b65db980cd,PHASE2_CACHE_HIT,200,20509,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/13177d1563cb5296652e3f59c0970dcf301b9e62c3c1c5a4eb14b85dfa08ec7c.bin,2faefa0c6627aea15cf1b013b6e542600d9a0f297ca4676bdc8123b65db980cd
2019,Brazilian Grand Prix,Race,RUS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/RUS/laptimes.json,99df3877b133e6996aff589759469bf99d2faccd621ae5a813cefb009e8011bf,PHASE2_CACHE_HIT,200,20736,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/3ac9bd51bf4021dee3a56eef082db89dc9abc0f2deb23b4909cb2e499658f386.bin,99df3877b133e6996aff589759469bf99d2faccd621ae5a813cefb009e8011bf
2019,Brazilian Grand Prix,Race,SAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/SAI/laptimes.json,9c3d69f0f629598a0b17c937b72af23b0f6c1849abd7633f521bcc41ad79f6ec,PHASE2_CACHE_HIT,200,20627,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/36e0b16b34af7c03c9c310970bca60d3107f135a2d4c87d05b4791ac898104b1.bin,9c3d69f0f629598a0b17c937b72af23b0f6c1849abd7633f521bcc41ad79f6ec
2019,Brazilian Grand Prix,Race,STR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/STR/laptimes.json,508a94ebf772270425a0f63a9a0e37dfdf7b69c89665f5b8698ffb5457ac86d3,PHASE2_CACHE_HIT,200,19486,66,1,66,65,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/13438a0ea53ed4a420a940632693c2fe2f658e0676b72f6d8873d130d97d1938.bin,508a94ebf772270425a0f63a9a0e37dfdf7b69c89665f5b8698ffb5457ac86d3
2019,Brazilian Grand Prix,Race,VER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/VER/laptimes.json,00d362c6ea1cc3cbdf9f6fd122f530e0e26c7bef76ea56539f7102723f1b8fcb,PHASE2_CACHE_HIT,200,21067,71,1,71,71,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a7345fd57d9c392eff5f2569fcb9f3900a8acc3c80abdfcf969176ee54676988.bin,00d362c6ea1cc3cbdf9f6fd122f530e0e26c7bef76ea56539f7102723f1b8fcb
2019,Brazilian Grand Prix,Race,VET,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/VET/laptimes.json,17c6fe28998bd4cbdff5cd154972d722acdf645bbb4586d07b5664c257722d95,PHASE2_CACHE_HIT,200,19057,66,1,66,65,,2019:Brazilian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/37ec87e0a42db823df8b294f5f62fa63c315768039314e7610ddbb6082e9c2bf.bin,17c6fe28998bd4cbdff5cd154972d722acdf645bbb4586d07b5664c257722d95
2019,British Grand Prix,Race,ALB,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/British%20Grand%20Prix/Race/ALB/laptimes.json,7e1c0304b41eaabc98e0c2d9728ceda68263fbec38d22342778b080695915073,PHASE2_CACHE_HIT,200,15396,52,1,52,52,,2019:British Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/0fe53398f42ee914885b4e97b37e09b7e057d2cb445c03ebba29103832ab180e.bin,7e1c0304b41eaabc98e0c2d9728ceda68263fbec38d22342778b080695915073
