year,event,session,pit_index,driver_id,driver_code,driver_identity_status,lap,stop_number,time_of_day,duration_sec,entry_time,exit_time,event_date,availability_status,source_url,source_sha256
2019,British Grand Prix,Race,27,bottas,BOT,MATCHED_DRIVER_ID,45,2,15:23:52,28.177,,,2019-07-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/10/pitstops.json?limit=1000,629a51a715213fcf7cdb7faa64974bcaecca6c8ef84729e1b8f9bb14b4e53b7b
2019,British Grand Prix,Race,28,perez,PER,MATCHED_DRIVER_ID,46,3,15:26:57,28.747,,,2019-07-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/10/pitstops.json?limit=1000,629a51a715213fcf7cdb7faa64974bcaecca6c8ef84729e1b8f9bb14b4e53b7b
2019,Canadian Grand Prix,Race,0,albon,ALB,MATCHED_DRIVER_ID,1,1,14:14:33,37.95,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,1,sainz,SAI,MATCHED_DRIVER_ID,3,1,14:17:05,24.727,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,2,raikkonen,RAI,MATCHED_DRIVER_ID,6,1,14:21:09,25.342,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,3,gasly,GAS,MATCHED_DRIVER_ID,7,1,14:22:11,23.485,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,4,ricciardo,RIC,MATCHED_DRIVER_ID,8,1,14:23:27,23.927,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,5,kubica,KUB,MATCHED_DRIVER_ID,8,1,14:24:00,25.21,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,6,russell,RUS,MATCHED_DRIVER_ID,9,1,14:25:14,23.686,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,7,perez,PER,MATCHED_DRIVER_ID,11,1,14:27:40,24.076,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,8,kvyat,KVY,MATCHED_DRIVER_ID,12,1,14:28:56,23.825,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,9,hulkenberg,HUL,MATCHED_DRIVER_ID,16,1,14:33:51,24.03,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,10,vettel,VET,MATCHED_DRIVER_ID,26,1,14:46:21,23.782,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,11,hamilton,HAM,MATCHED_DRIVER_ID,28,1,14:48:57,23.662,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,12,bottas,BOT,MATCHED_DRIVER_ID,30,1,14:51:51,23.994,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,13,leclerc,LEC,MATCHED_DRIVER_ID,33,1,14:55:25,23.732,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,14,giovinazzi,GIO,MATCHED_DRIVER_ID,33,1,14:56:30,23.884,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,15,grosjean,GRO,MATCHED_DRIVER_ID,34,1,14:57:56,24.071,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,16,kubica,KUB,MATCHED_DRIVER_ID,38,2,15:04:19,23.119,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,17,kevin_magnussen,MAG,MATCHED_DRIVER_ID,39,1,15:04:54,24.381,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,18,stroll,STR,MATCHED_DRIVER_ID,45,1,15:11:32,23.727,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,19,max_verstappen,VER,MATCHED_DRIVER_ID,48,1,15:14:55,23.426,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,20,raikkonen,RAI,MATCHED_DRIVER_ID,58,2,15:28:58,24.666,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Canadian Grand Prix,Race,21,bottas,BOT,MATCHED_DRIVER_ID,67,2,15:38:52,23.456,,,2019-06-09,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/7/pitstops.json?limit=1000,1e6937aae676a046d4e9411ff2c4e1fead39837ff49242a21b2ce0abced074e7
2019,Chinese Grand Prix,Race,0,sainz,SAI,MATCHED_DRIVER_ID,1,1,14:15:38,45.878,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,1,norris,NOR,MATCHED_DRIVER_ID,1,1,14:15:45,50.738,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,2,kvyat,KVY,MATCHED_DRIVER_ID,7,1,14:25:49,17.257,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,3,giovinazzi,GIO,MATCHED_DRIVER_ID,7,1,14:25:51,25.184,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,4,grosjean,GRO,MATCHED_DRIVER_ID,8,1,14:27:26,23.261,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,5,kevin_magnussen,MAG,MATCHED_DRIVER_ID,9,1,14:29:10,23.964,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,6,hulkenberg,HUL,MATCHED_DRIVER_ID,11,1,14:32:24,24.107,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,7,max_verstappen,VER,MATCHED_DRIVER_ID,17,1,14:42:01,23.223,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,8,norris,NOR,MATCHED_DRIVER_ID,17,2,14:43:26,33.638,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,9,vettel,VET,MATCHED_DRIVER_ID,18,1,14:43:39,22.749,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,10,ricciardo,RIC,MATCHED_DRIVER_ID,18,1,14:44:01,23.506,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,11,gasly,GAS,MATCHED_DRIVER_ID,19,1,14:45:31,22.301,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,12,albon,ALB,MATCHED_DRIVER_ID,19,1,14:46:02,23.215,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,13,perez,PER,MATCHED_DRIVER_ID,20,1,14:47:27,23.733,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,14,stroll,STR,MATCHED_DRIVER_ID,20,1,14:47:41,23.466,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,15,bottas,BOT,MATCHED_DRIVER_ID,21,1,14:48:27,22.196,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,16,hamilton,HAM,MATCHED_DRIVER_ID,22,1,14:50:01,22.644,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,17,leclerc,LEC,MATCHED_DRIVER_ID,22,1,14:50:21,22.921,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,18,russell,RUS,MATCHED_DRIVER_ID,22,1,14:51:29,24.332,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,19,raikkonen,RAI,MATCHED_DRIVER_ID,25,1,14:55:54,23.888,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,20,kvyat,KVY,MATCHED_DRIVER_ID,25,2,14:56:18,26.05,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,21,kubica,KUB,MATCHED_DRIVER_ID,26,1,14:58:30,32.627,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,22,giovinazzi,GIO,MATCHED_DRIVER_ID,30,2,15:04:51,25.137,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,23,kvyat,KVY,MATCHED_DRIVER_ID,30,3,15:04:57,43.206,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,24,kevin_magnussen,MAG,MATCHED_DRIVER_ID,33,2,15:09:45,23.383,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,25,max_verstappen,VER,MATCHED_DRIVER_ID,34,2,15:10:12,22.365,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,26,vettel,VET,MATCHED_DRIVER_ID,35,2,15:11:41,22.316,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,27,norris,NOR,MATCHED_DRIVER_ID,34,3,15:12:20,22.524,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,28,grosjean,GRO,MATCHED_DRIVER_ID,35,2,15:12:56,23.52,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,29,hamilton,HAM,MATCHED_DRIVER_ID,36,2,15:13:05,23.597,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,30,bottas,BOT,MATCHED_DRIVER_ID,36,2,15:13:10,24.083,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,31,sainz,SAI,MATCHED_DRIVER_ID,36,2,15:14:58,22.532,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,32,gasly,GAS,MATCHED_DRIVER_ID,39,2,15:18:48,22.722,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,33,leclerc,LEC,MATCHED_DRIVER_ID,42,2,15:23:18,24.227,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,34,stroll,STR,MATCHED_DRIVER_ID,44,2,15:27:57,23.515,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,35,russell,RUS,MATCHED_DRIVER_ID,49,2,15:37:27,23.965,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,Chinese Grand Prix,Race,36,gasly,GAS,MATCHED_DRIVER_ID,53,3,15:41:53,22.408,,,2019-04-14,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/3/pitstops.json?limit=1000,b575b99553a34e3a4ad8c178bafb23d80f2b7c0cea456257120597f347e18d93
2019,French Grand Prix,Race,0,giovinazzi,GIO,MATCHED_DRIVER_ID,7,1,15:25:01,30.842,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,1,ricciardo,RIC,MATCHED_DRIVER_ID,16,1,15:39:36,31.031,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,2,kevin_magnussen,MAG,MATCHED_DRIVER_ID,16,1,15:39:52,30.832,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,3,gasly,GAS,MATCHED_DRIVER_ID,17,1,15:41:13,30.228,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,4,norris,NOR,MATCHED_DRIVER_ID,18,1,15:42:44,30.576,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,5,perez,PER,MATCHED_DRIVER_ID,18,1,15:42:54,37.286,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,6,sainz,SAI,MATCHED_DRIVER_ID,19,1,15:44:20,29.92,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,7,max_verstappen,VER,MATCHED_DRIVER_ID,20,1,15:45:33,30.118,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,8,leclerc,LEC,MATCHED_DRIVER_ID,21,1,15:47:03,30.203,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,9,bottas,BOT,MATCHED_DRIVER_ID,23,1,15:50:09,30.412,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,10,hamilton,HAM,MATCHED_DRIVER_ID,24,1,15:51:35,30.186,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,11,kubica,KUB,MATCHED_DRIVER_ID,24,1,15:53:31,29.792,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,12,vettel,VET,MATCHED_DRIVER_ID,25,1,15:53:36,30.044,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,13,albon,ALB,MATCHED_DRIVER_ID,25,1,15:54:23,30.279,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,14,russell,RUS,MATCHED_DRIVER_ID,25,1,15:55:03,31.95,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,15,raikkonen,RAI,MATCHED_DRIVER_ID,31,1,16:03:51,29.975,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,16,grosjean,GRO,MATCHED_DRIVER_ID,31,1,16:04:18,30.837,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,17,kvyat,KVY,MATCHED_DRIVER_ID,32,1,16:05:49,30.233,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,18,russell,RUS,MATCHED_DRIVER_ID,33,2,16:08:33,37.494,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,19,hulkenberg,HUL,MATCHED_DRIVER_ID,34,1,16:08:41,30.884,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
2019,French Grand Prix,Race,20,giovinazzi,GIO,MATCHED_DRIVER_ID,34,2,16:09:23,31.697,,,2019-06-23,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000,f6182cd6d1e54d820cdb036f6a3289e473ab466bd8347b5068875b5a19c57ab2
