race_id,split,year,event,session,driver,supplied_archive_status,supplied_archive_rows,selected_laps,fastf1_cache_state,fastf1_retrieval_status,retrieval_error,telemetry_coverage_status,fastf1_participant,car_rows,position_rows,car_driver_hours,position_driver_hours,car_session_time_start_sec,car_session_time_end_sec,position_session_time_start_sec,position_session_time_end_sec,car_median_interval_sec,car_p95_interval_sec,car_max_interval_sec,car_gap_count_over_5s,car_gap_seconds_over_5s,position_median_interval_sec,position_p95_interval_sec,position_max_interval_sec,position_gap_count_over_5s,position_gap_seconds_over_5s,coverage_status,coverage_scope_note
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,GAS,CACHED_SELECTED_LAP_STREAM,538,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20640,16757,1.3825591666666666,1.3826063888888889,403.535,5380.748,403.499,5380.882,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,GRO,CACHED_SELECTED_LAP_STREAM,530,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20475,16622,1.371481388888889,1.3714675,403.535,5340.868,403.499,5340.782,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,HAM,CACHED_SELECTED_LAP_STREAM,523,11,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,18598,15101,1.245968888888889,1.2459652777777779,403.535,4889.023,403.499,4888.974,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.2999999999999545,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,HAR,CACHED_SELECTED_LAP_STREAM,542,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,16683,13545,1.1176008333333334,1.1175741666666665,403.535,4426.898,403.499,4426.766,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.2999999999999545,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,HUL,CACHED_SELECTED_LAP_STREAM,538,3,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,3897,3165,0.26105833333333334,0.2610875,403.535,1343.345,403.499,1343.414,0.2400000000000091,0.24100000000009913,0.36000000000012733,0,0.0,0.2999999999999545,0.3000000000001819,0.30100000000015825,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,LEC,CACHED_SELECTED_LAP_STREAM,542,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20612,16733,1.380681388888889,1.3806341666666668,403.535,5373.988,403.499,5373.782,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,MAG,CACHED_SELECTED_LAP_STREAM,531,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20482,16628,1.3719477777777778,1.3719672222222223,403.535,5342.547,403.499,5342.581,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,OCO,CACHED_SELECTED_LAP_STREAM,531,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20527,16664,1.3749702777777777,1.3749397222222224,403.535,5353.428,403.499,5353.282,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,PER,CACHED_SELECTED_LAP_STREAM,533,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20533,16669,1.375381388888889,1.375356388888889,403.535,5354.908,403.499,5354.782,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,RAI,CACHED_SELECTED_LAP_STREAM,520,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20393,16555,1.3659366666666668,1.3659394444444446,403.535,5320.907,403.499,5320.881,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
