window_id,event_id,link_type
9bbaf5fc8b356601c4cc,a11e0e458520850da4853e4a,TIMING_CANDIDATE_MATCH
e42f5541ca870526b809,1bb574429b81b4dd2d21ce56,TIMING_CANDIDATE_MATCH
2538647f79e45051e90b,70eca2f667555ecac60a51fc,TIMING_CANDIDATE_MATCH
ca61eeec37cc61b84195,346f15ec41eebf6445755e59,TIMING_CANDIDATE_MATCH
7509f5b098f8601e4676,12b02eb933706ce6abb81a55,TIMING_CANDIDATE_MATCH
4e08f1fb7835942eebb3,dab5c96fe6f0815cb3c303e2,TIMING_CANDIDATE_MATCH
e55d4d4dfc57da0f5d12,67b3e76ba1eb0ddb02f38c3d,TIMING_CANDIDATE_MATCH
af0498dec8fb7c9380cd,6674912d11823868725799b7,TIMING_CANDIDATE_MATCH
cb70df6edf1e26e2b266,b7bfdd4e18997e86cdad4877,TIMING_CANDIDATE_MATCH
e6e21ac28c4db010c09d,b85255868052542f9406215e,TIMING_CANDIDATE_MATCH
e48e6098531d0ad898aa,b4cd9ca530ff09ed455a9cdb,TIMING_CANDIDATE_MATCH
045c7f699dc3bc5b1b4b,d5ee9a94bc8056ee307f5122,TIMING_CANDIDATE_MATCH
6a4ae4410471324968b4,789fe17f684445d0e02c72fc,TIMING_CANDIDATE_MATCH
6367f262be2577668201,13d82b3a22ebd512d3c1ca19,TIMING_CANDIDATE_MATCH
6da34e229c103f5575df,f1b5370e48aeda50c10b96e9,TIMING_CANDIDATE_MATCH
158277e15552e6c2b8fa,6dd60c8eb7052e1165c62eb0,TIMING_CANDIDATE_MATCH
7d68781e403c51f8a1b9,26a9ab46748600c9fdb0e4de,TIMING_CANDIDATE_MATCH
3b7a992ad0cf5bdb7f30,f81faae83b4eb68fb5c439c1,TIMING_CANDIDATE_MATCH
77da0614d03575022e5f,3238f9ca5e56583e474e8daf,TIMING_CANDIDATE_MATCH
ab116929de142b3c08df,99f954300d9e49e54345860a,TIMING_CANDIDATE_MATCH
41a507e9cb863839896d,a5ad6ce151a2a91e4aba4ea2,TIMING_CANDIDATE_MATCH
f8bfaa758f9129c8c239,28b29b0b828d6fdcfa569be4,TIMING_CANDIDATE_MATCH
42f82b10f44811a4060b,fcfb8ebc39b461fe6a3de8ab,TIMING_CANDIDATE_MATCH
028ba2f77aaa092b5671,a688e158b4caa07812383a67,TIMING_CANDIDATE_MATCH
1e81f5e8ffd9d6ce520d,ffa85584df31a81410dc232f,TIMING_CANDIDATE_MATCH
7418eb959bc0d18d7623,ddf51f6e89c7ca5edb942f98,TIMING_CANDIDATE_MATCH
0e06baef2951e00c4c00,9552f11c23f1de47d2f83296,TIMING_CANDIDATE_MATCH
58164d6734945c57d5d2,1181d2660076cc3be5816ca1,TIMING_CANDIDATE_MATCH
8c4cebc115cabbfb9d3c,dcdcf5a2bb0b8ae24006b36d,TIMING_CANDIDATE_MATCH
fa9cc5fed8661f76b504,2d16e58ffd66636706164b7f,TIMING_CANDIDATE_MATCH
3cc180cd9ac09406d3d1,a9f7c0a1ad077014b099ffe3,TIMING_CANDIDATE_MATCH
3eada43f6f708dffcee2,a74f795eb0263d50ab09142a,TIMING_CANDIDATE_MATCH
8ed383e87fea7199d676,ad7755133cc2f11bdad42e89,TIMING_CANDIDATE_MATCH
e6807bc8946f84ceeecc,5b7fa092efe5dc6835ac2a15,TIMING_CANDIDATE_MATCH
9f431674911cdfa5cd87,88065d3e9c773ba7541fa3e7,TIMING_CANDIDATE_MATCH
ec0ff588c8c90cfa5910,fc63628e9725767e0ee89fe0,TIMING_CANDIDATE_MATCH
a0b69b8c34d83485c2e9,46df57959494bbfe6fa16252,TIMING_CANDIDATE_MATCH
e25498f5dc72a40620ef,67a4685a106472b454a1d2a8,TIMING_CANDIDATE_MATCH
3704bd12b2f3257494cc,940cdff1835dc79cb7215cd2,TIMING_CANDIDATE_MATCH
39d88a52c80c3a8afab4,3b4c8959195a0854bb410f8f,TIMING_CANDIDATE_MATCH
7fe8a7d28517a49befb6,d339e92ba856521b84f12658,TIMING_CANDIDATE_MATCH
1b7186dc7ca438344f48,7c7a3fbcfb97b7b398d821e4,TIMING_CANDIDATE_MATCH
e390780048ce1a84c417,7e6216f1da7239f4de96e204,TIMING_CANDIDATE_MATCH
53a88ebac2138bdfcc82,dddff750caab246d1e8a1f95,TIMING_CANDIDATE_MATCH
52ea1b07c544684abb7e,6c05bc482e5719d24c48a863,TIMING_CANDIDATE_MATCH
e02440bd845cb8f81947,44bdb82c890683cbae61a802,TIMING_CANDIDATE_MATCH
96e987f85fe9b2eb0cb0,21349eb5f69073938b23daff,TIMING_CANDIDATE_MATCH
f24774af5a4b9a476a64,210e31c0ac6b727763b2a80e,TIMING_CANDIDATE_MATCH
04c3a9fb92acfcafdad2,7e1af75774d8780c36597161,TIMING_CANDIDATE_MATCH
8fda8d72f533d485c25c,7315ef717907ece7b528e3d2,TIMING_CANDIDATE_MATCH
60f11e479221d0b66c1f,3a07005e1b486bb1dd76c4f5,TIMING_CANDIDATE_MATCH
0293be84db609d18e801,93d0dda43323cdc7f3783f00,TIMING_CANDIDATE_MATCH
b7ba11797785ecf3970a,1e8552d0f0faa75a3f547f46,TIMING_CANDIDATE_MATCH
cb67ca0cd70f1f0f2de7,e554a45d43b413200a946f88,TIMING_CANDIDATE_MATCH
5f5ad22ba0fc8ceb4c40,867dbe5d8e3b413bc23a9581,TIMING_CANDIDATE_MATCH
7428385ae984fb26fa14,19ed0b03337be11b6d47cd37,TIMING_CANDIDATE_MATCH
10679f55ad2da2b78914,f4ebae63e29cd23dfb4904e0,TIMING_CANDIDATE_MATCH
021e7fa3a2eaf5c96fe1,069159e98ab581bda567e138,TIMING_CANDIDATE_MATCH
7c5d9789223156cd693d,b458116eab472d90a94f22bc,TIMING_CANDIDATE_MATCH
f01405dcf561cb300fe1,37edef9fd8d167b6d4b97b0b,TIMING_CANDIDATE_MATCH
9802289f43c967b7eaaa,409be56270cad8da244c925b,TIMING_CANDIDATE_MATCH
d8191c26a3e4c6ea82af,81567a4b6f0ffe24347303e5,TIMING_CANDIDATE_MATCH
b9a9b98158752ce95d1e,3615bdb5b4c1784436e094eb,TIMING_CANDIDATE_MATCH
23d019be6d9d96b83b18,fcc178fe27ea187381bf8e53,TIMING_CANDIDATE_MATCH
3f74646ac33efdf64cd1,8465ccee1c1bef48c50f807d,TIMING_CANDIDATE_MATCH
cbb9c95a47c106c77cdd,dd070217b082e36fcc14949c,TIMING_CANDIDATE_MATCH
b0e557f9ed4406d67237,1893f733087ee42dea32819b,TIMING_CANDIDATE_MATCH
c9d8e43b596e82074b38,737b73189e44c925980858b3,TIMING_CANDIDATE_MATCH
7c157def6c66d67161c9,bd52d5f571a9700742d66d53,TIMING_CANDIDATE_MATCH
f5d111047c9f6bf79759,5661cfa960ed55ba5b5cbabe,TIMING_CANDIDATE_MATCH
8a32dde1ec66502db859,03e98988cc7a32b9a7f3aa8d,TIMING_CANDIDATE_MATCH
95859ce7796369453dcf,114521bc08767d26fae36624,TIMING_CANDIDATE_MATCH
0ced140a3bd497d577f5,055bd18dcf91a75fe3c92bf7,TIMING_CANDIDATE_MATCH
b62798db1e79f34b4e80,b42dda56d0139150132f95ab,TIMING_CANDIDATE_MATCH
ec0f2af3c050e5d67da4,14537399584d0263acd06639,TIMING_CANDIDATE_MATCH
26c2dc81ebeccc053c2a,71b8b48cd2bb892df8703e8e,TIMING_CANDIDATE_MATCH
fe4345659588e751ff6f,facb85c33db010099f070e47,TIMING_CANDIDATE_MATCH
657ae9cc25bda1477804,c6989a67caa07dd455e09e24,TIMING_CANDIDATE_MATCH
6fe3a1c700af97513f21,9d3b29cb7256c6f7c90f4d46,TIMING_CANDIDATE_MATCH
7975749c1b520ccb85e6,d607562353db357fef3ff471,TIMING_CANDIDATE_MATCH
cba781b679927ebf8fe3,cfc21b731cea077303b16cd0,TIMING_CANDIDATE_MATCH
e39c41846e573eaa9215,39ca4f12ea18e2e23be25732,TIMING_CANDIDATE_MATCH
11146c45f98681de8cb8,275b8d36bb42394364cb5e72,TIMING_CANDIDATE_MATCH
ecf65ceb1e2efb90edfe,847c463d51e1f1b7f5b1348a,TIMING_CANDIDATE_MATCH
926867b77e76723e9c10,0077c3a66ee991c984741672,TIMING_CANDIDATE_MATCH
a527d431f0f100ff2b12,11e34f7a67fca3dab4afadb7,TIMING_CANDIDATE_MATCH
22db6662096b418b3f5c,3992bc0c0c7738d479dbbc82,TIMING_CANDIDATE_MATCH
632eb88516d2e66452a1,e1a9d15bff3b4c6e521afed1,TIMING_CANDIDATE_MATCH
b298b9208a03041a88ea,1727138c14be3ccd5c03f280,TIMING_CANDIDATE_MATCH
4d7937fcf50b8e9e34f8,1656809424d86e0c97af1302,TIMING_CANDIDATE_MATCH
368fb7789fec701a1d57,ec078c50c421f4581d1a0379,TIMING_CANDIDATE_MATCH
e99f7493f23901604a47,c3f5e83fec5c77959ea5dbbb,TIMING_CANDIDATE_MATCH
405163bb00c051625030,ef8bce7ccfbaa07285e03f3e,TIMING_CANDIDATE_MATCH
2212141ed53327731edb,4548265e9eb57448f54e6d2e,TIMING_CANDIDATE_MATCH
2ada26da1730adfa1f10,4b893a9cf12cca396f2aa85b,TIMING_CANDIDATE_MATCH
84cba57c005f80b1cf5b,0560fe30609a150ed3fa000a,TIMING_CANDIDATE_MATCH
766b36070671f671af70,74a4f7040fa1bd421fcc274c,TIMING_CANDIDATE_MATCH
c2e46886ea732ab95da3,608a0396e6b1ddc82cba3075,TIMING_CANDIDATE_MATCH
fac9999e25a5af269872,d9b00e985dfc33b315ef6fb2,TIMING_CANDIDATE_MATCH
71cbe06cb2b95cc8f6f0,c09b3fbfd5c83b259c790a20,TIMING_CANDIDATE_MATCH
87ec1525cb7eb8eaba07,a267ca2d2b51de7b4666023f,TIMING_CANDIDATE_MATCH
ff0ade6a33c0f3c27523,2f463af4abb060dcab590340,TIMING_CANDIDATE_MATCH
8628a57dd931fc5ec96e,75766fc4727e0beaec8c8cc8,TIMING_CANDIDATE_MATCH
96310d05e50579988aad,b553e7bcfd825ecc84897e60,TIMING_CANDIDATE_MATCH
857502aeaeeb93e895d4,23467fd8cacf66a5e498c472,TIMING_CANDIDATE_MATCH
e83d6ac369a409a53743,c464f43d230eb172f28a3e9c,TIMING_CANDIDATE_MATCH
9c0d04afead88e9a4a3f,6dcf3c5db49a4affec51dc67,TIMING_CANDIDATE_MATCH
55f9899304fff59538dc,408cbc8205100f2c885d711e,TIMING_CANDIDATE_MATCH
7f9d2680862971031c37,3dc9493713abff9c3f911da9,TIMING_CANDIDATE_MATCH
d0e283d2f82be13c5ece,c4170b42e812ea04806d34a3,TIMING_CANDIDATE_MATCH
cd90bfaf5a1727f525a1,d711d08c4f68b23d00ece2c4,TIMING_CANDIDATE_MATCH
29249dc8114e93d53d1c,25f24648ff78f1edf09fef1c,TIMING_CANDIDATE_MATCH
a562435144f5b9667675,3d891f13c347e2e83c5b20d6,TIMING_CANDIDATE_MATCH
04806eac4ca39ee5d7eb,0240267b8caa529f5b6b4fc2,TIMING_CANDIDATE_MATCH
9576649b200a47778d14,0b0cd376e71c3afbf1f85ba4,TIMING_CANDIDATE_MATCH
d1bb8f8dc23aa901fa72,dcb4ad0646ad5dd32b77a157,TIMING_CANDIDATE_MATCH
2c6979b5c9781476eb6c,2602d625a37a13343053ad39,TIMING_CANDIDATE_MATCH
6692ff9ec9cba2144850,6360bbda9447d6c4f80ad9b4,TIMING_CANDIDATE_MATCH
242b7315cf79d4e01370,a19f3e9cc3f48659b89771b7,TIMING_CANDIDATE_MATCH
e0222cbc05d1c074771e,4b68a55a9424deebe5ad0f25,TIMING_CANDIDATE_MATCH
0f1e8e6ee3edf202d5c6,704d6975e74755c1a35d87fc,TIMING_CANDIDATE_MATCH
715bb559bfe368f5842c,faf692f66ac3a3327bd7c294,TIMING_CANDIDATE_MATCH
414a4321f69b52d9d82e,6853fa5b629e7e836b0215f6,TIMING_CANDIDATE_MATCH
3cd85f655821fe199ba9,c91aa4f9988d752905d0c0bb,TIMING_CANDIDATE_MATCH
86f108412102bcd1bf65,8f72149d533c197f0534d4bf,TIMING_CANDIDATE_MATCH
