year,event,session,driver,lap,row_count,sample_index_min,sample_index_max,time_min_sec,time_max_sec,time_span_sec,distance_min,distance_max,distance_span,timestamp_repeats,timestamp_negative_steps,sample_index_repeats,sample_index_negative_steps,positive_dt_count,positive_dt_median_sec,positive_dt_p95_sec,positive_dt_max_sec,complete_physical_lap_supported
2018,Italian Grand Prix,Race,OCO,9,656,0.0,655.0,0.0,86.046,86.046,-0.003566753860061278,5757.873220406556,5757.876787160417,0,0,0,0,655,0.13500000000000512,0.2400000000000002,0.28000000000000114,False
2018,Italian Grand Prix,Race,PER,9,652,0.0,651.0,0.0,85.514,85.514,0.06666666666666998,5763.062665578355,5762.995998911689,0,0,0,0,651,0.136000000000001,0.2400000000000001,0.27999999999999936,False
2018,Italian Grand Prix,Race,RAI,9,644,0.0,643.0,0.0,84.5,84.5,0.00015328793349344763,5784.40520987812,5784.405056590187,0,0,0,0,643,0.1349999999999998,0.2400000000000002,0.28000000000000114,False
2018,Italian Grand Prix,Race,RIC,5,663,0.0,662.0,0.0,86.771,86.771,-0.0003247826333234727,5770.667491470181,5770.667816252814,0,0,0,0,662,0.13400000000000034,0.23999999999999977,0.28000000000000114,False
2018,Italian Grand Prix,Race,SAI,9,657,0.0,656.0,0.0,86.265,86.265,-0.001536432183102513,5769.074269954477,5769.075806386661,0,0,0,0,656,0.1355000000000004,0.24000000000000066,0.27999999999999936,False
2018,Italian Grand Prix,Race,SIR,9,660,0.0,659.0,0.0,86.537,86.537,0.014776899547351757,5764.650347437535,5764.635570537987,0,0,0,0,659,0.13599999999999568,0.2400000000000002,0.28000000000000114,False
2018,Italian Grand Prix,Race,STR,9,659,0.0,658.0,0.0,86.437,86.437,0.029695635087000127,5764.704234175544,5764.674538540457,0,0,0,0,658,0.1355000000000004,0.240000000000002,0.28000000000000114,False
2018,Italian Grand Prix,Race,VAN,9,670,0.0,669.0,0.0,87.809,87.809,-0.0031269044097127913,5755.813859695713,5755.816986600123,0,0,0,0,669,0.13599999999999923,0.240000000000002,0.28000000000000025,False
2018,Italian Grand Prix,Race,VER,9,650,0.0,649.0,0.0,85.145,85.145,0.026261414979513065,5772.889130949297,5772.862869534318,0,0,0,0,649,0.1349999999999998,0.2400000000000002,0.28000000000000114,False
2018,Italian Grand Prix,Race,VET,9,662,0.0,661.0,0.0,86.853,86.853,0.018725466908235955,5773.236966935071,5773.218241468163,0,0,0,0,661,0.13599999999999923,0.240000000000002,0.28000000000000114,False
2018,Japanese Grand Prix,Race,ALO,9,748,0.0,747.0,0.0,99.98,99.98,0.17796109620688316,5777.189240657193,5777.011279560987,0,0,0,0,747,0.13799999999999812,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,BOT,9,711,0.0,710.0,0.0,95.194,95.194,0.04443070722436415,5803.642518979574,5803.59808827235,0,0,0,0,710,0.13800000000000168,0.2400000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,ERI,9,739,0.0,738.0,0.0,98.864,98.864,0.002791205575393049,5777.414276328271,5777.411485122695,0,0,0,0,738,0.13799999999999102,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,GAS,9,724,0.0,723.0,0.0,96.843,96.843,0.015739265400130847,5790.479686175921,5790.463946910521,0,0,0,0,723,0.1379999999999999,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,GRO,9,724,0.0,723.0,0.0,96.735,96.735,0.16619378799727524,5784.456220390305,5784.290026602308,0,0,0,0,723,0.13799999999999812,0.240000000000002,0.30000000000001137,False
2018,Japanese Grand Prix,Race,HAM,9,706,0.0,705.0,0.0,94.346,94.346,0.06191372007224416,5797.298639986716,5797.236726266644,0,0,0,0,705,0.1379999999999999,0.240000000000002,0.30000000000000004,False
2018,Japanese Grand Prix,Race,HAR,9,736,0.0,735.0,0.0,98.409,98.409,0.13037349526685071,5791.01727549556,5790.886902000293,0,0,0,0,735,0.13799999999999102,0.2400000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,HUL,7,1007,0.0,1006.0,0.0,138.133,138.133,-0.2138805364447347,5805.7936217116785,5806.007502248123,0,0,0,0,1006,0.14000000000000057,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,LEC,7,979,0.0,978.0,0.0,134.12,134.12,-0.3179038743678354,5806.09811604463,5806.416019918997,0,0,0,0,978,0.14000000000000057,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,MAG,2,1154,0.0,1153.0,0.0,154.176,154.176,0.05062755418621778,5795.322945294147,5795.27231773996,0,0,0,0,1153,0.13700000000000045,0.240000000000002,0.30000000000001137,False
2018,Japanese Grand Prix,Race,OCO,9,733,0.0,732.0,0.0,98.102,98.102,0.1237303864367938,5773.885268221689,5773.761537835253,0,0,0,0,732,0.13799999999999812,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,PER,9,727,0.0,726.0,0.0,97.188,97.188,0.17705379585336756,5781.000131909488,5780.823078113634,0,0,0,0,726,0.13799999999999812,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,RAI,9,721,0.0,720.0,0.0,96.309,96.309,0.21648759274168317,5784.319040618017,5784.1025530252755,0,0,0,0,720,0.13799999999999812,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,RIC,9,722,0.0,721.0,0.0,96.753,96.753,0.26228632802321844,5777.960178605094,5777.697892277071,0,0,0,0,721,0.1379999999999999,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,SAI,9,732,0.0,731.0,0.0,97.959,97.959,0.09228507038588774,5789.491048521636,5789.3987634512505,0,0,0,0,731,0.13799999999999812,0.240000000000002,0.29999999999999716,False
2018,Japanese Grand Prix,Race,SIR,9,740,0.0,739.0,0.0,99.115,99.115,0.05217086129969006,5769.831361015272,5769.779190153972,0,0,0,0,739,0.13799999999999812,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,STR,9,745,0.0,744.0,0.0,99.711,99.711,-0.006693777287144265,5770.982900582972,5770.98959436026,0,0,0,0,744,0.13799999999999457,0.240000000000002,0.30000000000001137,False
2018,Japanese Grand Prix,Race,VAN,9,749,0.0,748.0,0.0,100.396,100.396,0.0019898832140286984,5791.071250913827,5791.069261030612,0,0,0,0,748,0.13799999999999812,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,VER,9,712,0.0,711.0,0.0,95.093,95.093,0.07813026884456131,5799.487627158747,5799.409496889903,0,0,0,0,711,0.13799999999999812,0.240000000000002,0.30000000000000426,False
2018,Japanese Grand Prix,Race,VET,9,720,0.0,719.0,0.0,96.393,96.393,0.08972335639631446,5794.012204170711,5793.922480814314,0,0,0,0,719,0.1379999999999999,0.2400000000000002,0.30000000000000426,False
2018,Mexican Grand Prix,Race,ALO,1,713,0.0,712.0,0.0,94.898,94.898,-0.007177833578374475,4156.067210076329,4156.074387909907,0,0,0,0,712,0.1319999999999979,0.240000000000002,0.3000000000000007,False
2018,Mexican Grand Prix,Race,BOT,12,752,0.0,751.0,0.0,100.541,100.541,-0.008161240539814707,4275.161954331594,4275.170115572134,0,0,0,0,751,0.1330000000000009,0.240000000000002,0.30000000000000027,False
2018,Mexican Grand Prix,Race,ERI,12,649,0.0,648.0,0.0,86.626,86.626,0.531027054052994,4252.1582815423535,4251.6272544883,0,0,0,0,648,0.13299999999999912,0.240000000000002,0.29999999999999893,False
2018,Mexican Grand Prix,Race,GAS,12,626,0.0,625.0,0.0,83.483,83.483,-0.03559526166309812,4261.070976847753,4261.1065721094155,0,0,0,0,625,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2018,Mexican Grand Prix,Race,GRO,12,639,0.0,638.0,0.0,85.301,85.301,0.10199813044558081,4260.538010345175,4260.43601221473,0,0,0,0,638,0.13299999999999912,0.240000000000002,0.30000000000000426,False
2018,Mexican Grand Prix,Race,HAM,12,738,0.0,737.0,0.0,98.647,98.647,-1.3730689056908312e-05,4280.304620321,4280.3046340516885,0,0,0,0,737,0.13299999999999912,0.240000000000002,0.30000000000000426,False
2018,Mexican Grand Prix,Race,HAR,12,634,0.0,633.0,0.0,84.741,84.741,0.20505631185857798,4257.680310359867,4257.4752540480085,0,0,0,0,633,0.133,0.240000000000002,0.3,False
2019,Abu Dhabi Grand Prix,Race,ALB,10,791,0.0,790.0,0.0,104.308,104.308,0.31578907934634043,5510.321167728045,5510.005378648699,0,0,0,0,790,0.1334999999999984,0.23999999999999488,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,BOT,10,797,0.0,796.0,0.0,105.173,105.173,0.2639754782007686,5489.264788050713,5489.000812572513,0,0,0,0,796,0.13300000000000045,0.2400000000000002,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,GAS,9,797,0.0,796.0,0.0,105.226,105.226,0.011891451606775082,5505.733886556921,5505.721995105314,0,0,0,0,796,0.13400000000000034,0.23999999999999844,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,GIO,10,795,0.0,794.0,0.0,105.032,105.032,0.04619598229458921,5527.032049152467,5526.985853170173,0,0,0,0,794,0.13299999999999557,0.23999999999999844,0.30000000000000426,False
2019,Abu Dhabi Grand Prix,Race,GRO,10,805,0.0,804.0,0.0,106.225,106.225,0.23581315114168205,5519.284974053045,5519.049160901903,0,0,0,0,804,0.13300000000000134,0.2400000000000002,0.30000000000001137,False
2019,Abu Dhabi Grand Prix,Race,HAM,10,779,0.0,778.0,0.0,102.907,102.907,0.008297869824676125,5507.2086697639415,5507.200371894117,0,0,0,0,778,0.13399999999999834,0.23999999999999844,0.28000000000000114,False
2019,Abu Dhabi Grand Prix,Race,HUL,10,798,0.0,797.0,0.0,105.371,105.371,0.4249121006472131,5526.057445936513,5525.6325338358665,0,0,0,0,797,0.13300000000000978,0.23999999999999844,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,KUB,9,806,0.0,805.0,0.0,106.619,106.619,0.31416118655229885,5498.363671444332,5498.04951025778,0,0,0,0,805,0.13400000000000034,0.23999999999999844,0.28000000000000114,False
2019,Abu Dhabi Grand Prix,Race,KVY,10,800,0.0,799.0,0.0,105.769,105.769,-0.0004785962990777968,5500.201206269678,5500.201684865977,0,0,0,0,799,0.133,0.2399999999999994,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,LEC,10,783,0.0,782.0,0.0,103.353,103.353,0.12163484687276283,5499.978843542928,5499.857208696056,0,0,0,0,782,0.13399999999999634,0.23999999999999844,0.28000000000000114,False
2019,Abu Dhabi Grand Prix,Race,MAG,10,802,0.0,801.0,0.0,106.058,106.058,0.08652486158576411,5510.8035032883045,5510.716978426719,0,0,0,0,801,0.133,0.2400000000000002,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,NOR,10,790,0.0,789.0,0.0,104.389,104.389,0.5178521623043169,5495.613082139473,5495.095229977168,0,0,0,0,789,0.13300000000000267,0.2400000000000002,0.30000000000001137,False
2019,Abu Dhabi Grand Prix,Race,PER,10,794,0.0,793.0,0.0,104.931,104.931,0.026287962337049442,5495.585556757987,5495.5592687956505,0,0,0,0,793,0.1330000000000009,0.23999999999999916,0.30000000000001137,False
2019,Abu Dhabi Grand Prix,Race,RAI,10,802,0.0,801.0,0.0,105.992,105.992,0.015747035623078068,5507.65881862222,5507.643071586596,0,0,0,0,801,0.13300000000000267,0.2400000000000002,0.30000000000001137,False
2019,Abu Dhabi Grand Prix,Race,RIC,10,798,0.0,797.0,0.0,105.508,105.508,0.05117637739433706,5530.675917343304,5530.624740965909,0,0,0,0,797,0.13400000000000034,0.24000000000000005,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,RUS,10,808,0.0,807.0,0.0,106.726,106.726,0.3126063351466409,5497.031642212209,5496.719035877062,0,0,0,0,807,0.13300000000000267,0.2400000000000002,0.30000000000000426,False
2019,Abu Dhabi Grand Prix,Race,SAI,10,799,0.0,798.0,0.0,105.526,105.526,0.38735898394199497,5493.290526766041,5492.9031677820985,0,0,0,0,798,0.13349999999999795,0.24000000000000002,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,STR,8,795,0.0,794.0,0.0,104.941,104.941,0.27095501904958397,5508.557821547837,5508.286866528788,0,0,0,0,794,0.13449999999999562,0.240000000000002,0.29999999999999716,False
2019,Abu Dhabi Grand Prix,Race,VER,10,785,0.0,784.0,0.0,103.442,103.442,0.0315381764565395,5492.142040461384,5492.110502284927,0,0,0,0,784,0.13300000000000978,0.23999999999999844,0.28000000000000114,False
2019,Abu Dhabi Grand Prix,Race,VET,10,788,0.0,787.0,0.0,104.061,104.061,0.6717214796073199,5508.30424888724,5507.632527407633,0,0,0,0,787,0.13399999999999945,0.23999999999999488,0.29999999999999716,False
2019,Australian Grand Prix,Race,ALB,10,695,0.0,694.0,0.0,90.989,90.989,0.08203016218831882,5265.143939678218,5265.06190951603,0,0,0,0,694,0.13300000000000178,0.239999999999999,0.29999999999999716,False
2019,Australian Grand Prix,Race,BOT,10,681,0.0,680.0,0.0,89.028,89.028,0.11588454748089339,5269.625023041455,5269.509138493974,0,0,0,0,680,0.13299999999999956,0.2399999999999985,0.28000000000000114,False
2019,Australian Grand Prix,Race,GAS,10,697,0.0,696.0,0.0,91.449,91.449,0.0005724819669410408,5256.755350691275,5256.754778209309,0,0,0,0,696,0.13300000000000978,0.23999999999999844,0.30000000000001137,False
2019,Australian Grand Prix,Race,GIO,10,695,0.0,694.0,0.0,91.198,91.198,0.1633602202584914,5280.37123770134,5280.207877481082,0,0,0,0,694,0.13349999999999973,0.24000000000000007,0.29999999999999716,False
2019,Australian Grand Prix,Race,GRO,6,689,0.0,688.0,0.0,90.413,90.413,0.0017285440269150416,5275.096074515044,5275.094345971017,0,0,0,0,688,0.129999999999999,0.23999999999999902,0.28000000000000114,False
2019,Australian Grand Prix,Race,HAM,10,683,0.0,682.0,0.0,89.341,89.341,0.03858225609959087,5266.90298807524,5266.86440581914,0,0,0,0,682,0.13299999999999557,0.2400000000000002,0.28000000000000114,False
2019,Australian Grand Prix,Race,HUL,10,690,0.0,689.0,0.0,90.454,90.454,0.03304500742519201,5272.757789442126,5272.7247444347,0,0,0,0,689,0.13300000000000267,0.24000000000000013,0.29999999999999716,False
2019,Australian Grand Prix,Race,KUB,10,735,0.0,734.0,0.0,96.562,96.562,-0.01164825146117636,5274.922772185899,5274.93442043736,0,0,0,0,734,0.13400000000000034,0.23999999999999982,0.3000000000000007,False
2019,Australian Grand Prix,Race,KVY,10,695,0.0,694.0,0.0,91.226,91.226,0.020466380165300002,5260.730610999703,5260.7101446195375,0,0,0,0,694,0.13349999999999795,0.2400000000000002,0.29999999999999716,False
2019,Australian Grand Prix,Race,LEC,10,686,0.0,685.0,0.0,89.905,89.905,0.013430412024310334,5280.770649594262,5280.757219182237,0,0,0,0,685,0.13300000000000267,0.23999999999999844,0.28600000000000136,False
2019,Australian Grand Prix,Race,MAG,10,694,0.0,693.0,0.0,90.846,90.846,0.05240081432260846,5279.976967278799,5279.924566464476,0,0,0,0,693,0.13300000000000267,0.2400000000000002,0.28599999999998715,False
2019,Australian Grand Prix,Race,NOR,10,692,0.0,691.0,0.0,90.787,90.787,0.033278499596695266,5262.234264447855,5262.200985948258,0,0,0,0,691,0.13300000000000267,0.23999999999999844,0.29999999999999716,False
2019,Australian Grand Prix,Race,PER,10,693,0.0,692.0,0.0,90.945,90.945,-0.003254635183681215,5261.281040551938,5261.284295187122,0,0,0,0,692,0.13300000000000622,0.23999999999999844,0.30000000000001137,False
2019,Australian Grand Prix,Race,RAI,10,695,0.0,694.0,0.0,91.048,91.048,0.05358950774561455,5280.658408729015,5280.604819221269,0,0,0,0,694,0.13300000000000267,0.23999999999999844,0.29999999999999716,False
2019,Australian Grand Prix,Race,RIC,5,693,0.0,692.0,0.0,90.631,90.631,0.17923953591882036,5276.408209432858,5276.228969896939,0,0,0,0,692,0.1300000000000061,0.23999999999999905,0.28000000000000114,False
2019,Australian Grand Prix,Race,RUS,10,704,0.0,703.0,0.0,92.412,92.412,0.011795757266706453,5263.362326535879,5263.350530778613,0,0,0,0,703,0.1339999999999999,0.2400000000000002,0.29999999999999716,False
2019,Australian Grand Prix,Race,SAI,2,702,0.0,701.0,0.0,92.34,92.34,0.0033091767409324513,5266.520737770945,5266.517428594204,0,0,0,0,701,0.13000000000000966,0.23999999999999844,0.29,False
2019,Australian Grand Prix,Race,STR,10,694,0.0,693.0,0.0,90.976,90.976,0.12544887778205993,5261.432954057593,5261.3075051798105,0,0,0,0,693,0.13300000000000267,0.2400000000000002,0.29999999999999716,False
2019,Australian Grand Prix,Race,VER,10,683,0.0,682.0,0.0,89.452,89.452,0.0035445352805337366,5273.307074392609,5273.303529857329,0,0,0,0,682,0.13300000000000267,0.23999999999999488,0.28000000000000114,False
2019,Australian Grand Prix,Race,VET,10,683,0.0,682.0,0.0,89.394,89.394,0.01115689487823568,5281.075789343801,5281.0646324489235,0,0,0,0,682,0.13299999999999734,0.2400000000000002,0.28000000000000114,False
2019,Austrian Grand Prix,Race,ALB,12,526,0.0,525.0,0.0,70.455,70.455,0.1542742988536845,4309.491351727135,4309.337077428281,0,0,0,0,525,0.1390000000000029,0.240000000000002,0.30000000000000027,False
2019,Austrian Grand Prix,Race,BOT,12,523,0.0,522.0,0.0,70.1,70.1,0.2581899422138364,4316.860325111612,4316.602135169398,0,0,0,0,522,0.139000000000002,0.240000000000002,0.30000000000000426,False
2019,Austrian Grand Prix,Race,GAS,12,524,0.0,523.0,0.0,70.239,70.239,0.11672785817146236,4300.684889843028,4300.5681619848565,0,0,0,0,523,0.139,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,GIO,12,530,0.0,529.0,0.0,70.915,70.915,0.08428289490619933,4311.579791957771,4311.495509062865,0,0,0,0,529,0.13900000000000023,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,GRO,12,530,0.0,529.0,0.0,71.17,71.17,0.013815557791000188,4310.310175650706,4310.296360092915,0,0,0,0,529,0.1390000000000029,0.240000000000002,0.30000000000000004,False
2019,Austrian Grand Prix,Race,HAM,12,522,0.0,521.0,0.0,70.018,70.018,0.03417986734395395,4314.219905805985,4314.185725938641,0,0,0,0,521,0.1390000000000029,0.240000000000002,0.30000000000000426,False
2019,Austrian Grand Prix,Race,HUL,12,529,0.0,528.0,0.0,70.818,70.818,0.14784889850976812,4316.677553335558,4316.529704437048,0,0,0,0,528,0.13900000000000146,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,KUB,12,540,0.0,539.0,0.0,72.305,72.305,0.01461067382215396,4296.316974726731,4296.302364052909,0,0,0,0,539,0.14000000000000057,0.24000000000000038,0.28000000000000114,False
2019,Austrian Grand Prix,Race,KVY,12,538,0.0,537.0,0.0,72.129,72.129,-0.0020268033708859545,4294.194281837067,4294.1963086404385,0,0,0,0,537,0.13999999999999346,0.240000000000002,0.28000000000000114,False
2019,Austrian Grand Prix,Race,LEC,12,518,0.0,517.0,0.0,69.621,69.621,0.06203958102729923,4320.65195638418,4320.589916803153,0,0,0,0,517,0.13899999999999935,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,MAG,12,673,0.0,672.0,0.0,90.336,90.336,0.001972358770689908,4336.570015929287,4336.568043570516,0,0,0,0,672,0.14000000000000057,0.2400000000000002,0.28000000000000114,False
2019,Austrian Grand Prix,Race,NOR,12,527,0.0,526.0,0.0,70.555,70.555,0.22251253518590497,4284.793115363217,4284.570602828031,0,0,0,0,526,0.139,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,PER,12,529,0.0,528.0,0.0,70.808,70.808,0.01163534857446738,4306.068162301814,4306.056526953239,0,0,0,0,528,0.139000000000002,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,RAI,12,527,0.0,526.0,0.0,70.646,70.646,0.1694896162794628,4318.301900762703,4318.132411146423,0,0,0,0,526,0.13900000000000068,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,RIC,12,530,0.0,529.0,0.0,71.003,71.003,0.017332335723955122,4306.143259174715,4306.125926838991,0,0,0,0,529,0.13899999999999935,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,RUS,12,536,0.0,535.0,0.0,71.95,71.95,0.050469092661762804,4293.933300097525,4293.882831004863,0,0,0,0,535,0.13900000000001,0.240000000000002,0.28000000000000114,False
2019,Austrian Grand Prix,Race,SAI,12,527,0.0,526.0,0.0,70.58,70.58,0.004046176551464109,4297.328653645971,4297.32460746942,0,0,0,0,526,0.13900000000000068,0.24000000000000155,0.2999999999999998,False
2019,Austrian Grand Prix,Race,STR,12,528,0.0,527.0,0.0,70.914,70.914,0.10286785754720507,4307.257583190806,4307.1547153332585,0,0,0,0,527,0.13900000000000112,0.240000000000002,0.29999999999999893,False
2019,Austrian Grand Prix,Race,VER,12,519,0.0,518.0,0.0,69.564,69.564,0.03305603595127854,4307.283160772569,4307.250104736618,0,0,0,0,518,0.13900000000000068,0.240000000000002,0.3000000000000007,False
2019,Austrian Grand Prix,Race,VET,12,519,0.0,518.0,0.0,69.475,69.475,0.09807732769803534,4316.694122617685,4316.596045289987,0,0,0,0,518,0.13899999999999935,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,ALB,9,851,0.0,850.0,0.0,113.486,113.486,-0.001863950201562048,5956.3953227389575,5956.397186689159,0,0,0,0,850,0.1339999999999968,0.240000000000002,0.30000000000001137,False
2019,Azerbaijan Grand Prix,Race,BOT,9,817,0.0,816.0,0.0,108.971,108.971,-0.0833275743973938,5959.518054987666,5959.601382562063,0,0,0,0,816,0.133,0.240000000000002,0.30000000000000426,False
2019,Azerbaijan Grand Prix,Race,GAS,7,817,0.0,816.0,0.0,109.11,109.11,-0.03439350600330737,5957.263778742563,5957.2981722485665,0,0,0,0,816,0.13199999999999878,0.240000000000002,0.30000000000001137,False
2019,Azerbaijan Grand Prix,Race,GIO,9,810,0.0,809.0,0.0,108.211,108.211,0.0043974803156112685,5984.34890913022,5984.344511649904,0,0,0,0,809,0.13400000000000034,0.240000000000002,0.29999999999999993,False
2019,Azerbaijan Grand Prix,Race,GRO,7,834,0.0,833.0,0.0,111.163,111.163,0.059383181743903,5976.7732096883055,5976.713826506561,0,0,0,0,833,0.13199999999999967,0.240000000000002,0.30000000000001137,False
2019,Azerbaijan Grand Prix,Race,HAM,9,815,0.0,814.0,0.0,108.614,108.614,0.012416830766240672,5965.038771074465,5965.026354243699,0,0,0,0,814,0.133,0.240000000000002,0.29999999999999716,False
2019,Azerbaijan Grand Prix,Race,HUL,9,952,0.0,951.0,0.0,127.18,127.18,2.844405774362084e-06,5956.400496288272,5956.400493443866,0,0,0,0,951,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,KUB,9,838,0.0,837.0,0.0,111.971,111.971,0.00027213693091354685,5969.441451016479,5969.441178879548,0,0,0,0,837,0.13400000000000034,0.240000000000002,0.30000000000001137,False
2019,Azerbaijan Grand Prix,Race,KVY,6,969,0.0,968.0,0.0,129.135,129.135,1.4222222226994985e-06,5967.710148848537,5967.7101474263145,0,0,0,0,968,0.13100000000000023,0.240000000000002,0.2880000000000109,False
2019,Azerbaijan Grand Prix,Race,LEC,9,806,0.0,805.0,0.0,107.757,107.757,-0.051780620787492904,5961.143000891356,5961.194781512143,0,0,0,0,805,0.13400000000000034,0.240000000000002,0.29999999999999716,False
2019,Azerbaijan Grand Prix,Race,MAG,9,821,0.0,820.0,0.0,109.566,109.566,-0.13194934090776878,5984.662947787155,5984.794897128062,0,0,0,0,820,0.13399999999999923,0.240000000000002,0.29999999999999893,False
2019,Azerbaijan Grand Prix,Race,NOR,9,887,0.0,886.0,0.0,118.47,118.47,0.006008932195947669,5950.588331506393,5950.582322574197,0,0,0,0,886,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,PER,9,831,0.0,830.0,0.0,111.017,111.017,-0.03749487014078445,5948.341514381486,5948.379009251627,0,0,0,0,830,0.13400000000000034,0.240000000000002,0.30000000000001137,False
2019,Azerbaijan Grand Prix,Race,RAI,9,818,0.0,817.0,0.0,109.257,109.257,0.04498916646934292,5984.099155041631,5984.054165875162,0,0,0,0,817,0.13400000000000034,0.240000000000002,0.30000000000000426,False
2019,Azerbaijan Grand Prix,Race,RIC,6,835,0.0,834.0,0.0,111.289,111.289,0.03630898886067335,5960.3375567728,5960.301247783939,0,0,0,0,834,0.13100000000000023,0.240000000000002,0.2999999999999998,False
2019,Azerbaijan Grand Prix,Race,RUS,9,832,0.0,831.0,0.0,111.09,111.09,0.009083628700858437,5965.714558166335,5965.7054745376345,0,0,0,0,831,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,SAI,9,832,0.0,831.0,0.0,111.173,111.173,-0.005572421069457101,5959.641315036442,5959.646887457512,0,0,0,0,831,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,STR,9,849,0.0,848.0,0.0,113.29,113.29,-0.03815247717021819,5962.603765288806,5962.641917765976,0,0,0,0,848,0.13400000000000034,0.240000000000002,0.3000000000000007,False
2019,Azerbaijan Grand Prix,Race,VER,9,817,0.0,816.0,0.0,109.116,109.116,-0.14049890692797634,5964.080963786764,5964.221462693692,0,0,0,0,816,0.13400000000000034,0.240000000000002,0.29999999999999716,False
2019,Azerbaijan Grand Prix,Race,VET,9,817,0.0,816.0,0.0,109.009,109.009,-0.07043841891004982,5973.520418498515,5973.590856917425,0,0,0,0,816,0.13300000000000978,0.240000000000002,0.3000000000000007,False
2019,Bahrain Grand Prix,Race,ALB,10,899,0.0,898.0,0.0,118.22,118.22,-1.296337345302323e-06,5400.542724675825,5400.542725972163,0,0,0,0,898,0.13799999999999812,0.23999999999999844,0.29999999999999716,False
2019,Bahrain Grand Prix,Race,BOT,10,745,0.0,744.0,0.0,97.68,97.68,0.09859152099026391,5371.703829293612,5371.605237772622,0,0,0,0,744,0.13799999999999812,0.2399999999999979,0.29999999999999716,False
2019,Bahrain Grand Prix,Race,GAS,10,909,0.0,908.0,0.0,119.647,119.647,3.325957118049949e-07,5386.422071357667,5386.422071025071,0,0,0,0,908,0.13799999999999457,0.23999999999999844,0.30000000000001137,False
2019,Bahrain Grand Prix,Race,GIO,10,747,0.0,746.0,0.0,98.232,98.232,0.05157933971218032,5380.905174945614,5380.853595605901,0,0,0,0,746,0.13799999999999457,0.23999999999999844,0.29999999999999716,False
2019,Bahrain Grand Prix,Race,GRO,3,739,0.0,738.0,0.0,97.262,97.262,0.028937215376130254,5395.894868011734,5395.865930796357,0,0,0,0,738,0.13700000000000045,0.2400000000000002,0.30000000000000426,False
2019,Bahrain Grand Prix,Race,HAM,10,749,0.0,748.0,0.0,98.351,98.351,0.11892636409909896,5378.635004622611,5378.516078258512,0,0,0,0,748,0.1379999999999999,0.23999999999999488,0.29999999999999716,False
2019,Bahrain Grand Prix,Race,HUL,10,741,0.0,740.0,0.0,97.309,97.309,0.040109332582465296,5368.141694042373,5368.101584709791,0,0,0,0,740,0.13800000000000034,0.23999999999999488,0.29999999999999716,False
2019,Bahrain Grand Prix,Race,KUB,10,762,0.0,761.0,0.0,100.205,100.205,0.0007040194725365378,5370.087438882136,5370.086734862663,0,0,0,0,761,0.1379999999999999,0.2400000000000002,0.30000000000001137,False
2019,Bahrain Grand Prix,Race,KVY,10,748,0.0,747.0,0.0,98.177,98.177,0.032230621665975345,5367.371597110365,5367.339366488699,0,0,0,0,747,0.13799999999999812,0.23999999999999738,0.29999999999999716,False
